k_s_per_km,kPk_pi_p1_n2,kPk_pi_p2_n2,kPk_pi_p7_n2,kPk_pi_p8_n2,kPk_pi_p9_n2
4.363408e+00,2.386560e-17,1.277719e-10,3.219698e-11,6.517656e-11,9.598870e-11
4.363891e+00,2.354020e-17,1.283979e-10,3.103525e-11,6.137469e-11,9.681951e-11
4.364374e+00,2.348274e-17,1.287836e-10,2.996238e-11,5.755632e-11,9.763746e-11
4.364857e+00,2.340311e-17,1.291656e-10,2.900254e-11,5.407166e-11,9.843921e-11
4.365340e+00,2.322964e-17,1.299369e-10,2.817834e-11,5.114620e-11,9.922152e-11
4.365823e+00,2.322052e-17,1.312037e-10,2.751707e-11,4.887051e-11,9.997727e-11
4.366306e+00,2.315803e-17,1.326905e-10,2.702039e-11,4.708945e-11,1.006996e-10
4.366789e+00,2.335141e-17,1.342407e-10,2.669441e-11,4.559402e-11,1.013793e-10
4.367272e+00,2.308633e-17,1.359095e-10,2.654011e-11,4.414840e-11,1.020063e-10
4.367755e+00,2.335534e-17,1.377957e-10,2.655429e-11,4.255894e-11,1.025694e-10
4.368238e+00,2.281431e-17,1.399246e-10,2.673026e-11,4.072565e-11,1.030577e-10
4.368721e+00,2.303578e-17,1.423144e-10,2.705779e-11,3.866552e-11,1.034632e-10
4.369204e+00,2.305637e-17,1.450170e-10,2.752444e-11,3.650216e-11,1.037798e-10
4.369687e+00,2.321717e-17,1.480265e-10,2.811501e-11,3.443065e-11,1.040039e-10
4.370170e+00,2.333902e-17,1.512692e-10,2.881554e-11,3.264922e-11,1.041361e-10
4.370653e+00,2.310305e-17,1.547017e-10,2.960828e-11,3.132068e-11,1.041783e-10
4.371136e+00,2.302893e-17,1.584263e-10,3.047961e-11,3.055702e-11,1.041275e-10
4.371619e+00,2.310713e-17,1.624742e-10,3.140393e-11,3.027122e-11,1.039942e-10
4.372102e+00,2.304455e-17,1.667273e-10,3.236040e-11,3.032678e-11,1.037832e-10
4.372585e+00,2.328862e-17,1.710033e-10,3.332933e-11,3.054299e-11,1.034991e-10
4.373068e+00,2.266200e-17,1.752031e-10,3.429155e-11,3.074623e-11,1.031477e-10
4.373551e+00,2.277082e-17,1.792723e-10,3.522794e-11,3.081671e-11,1.027364e-10
4.374034e+00,2.324051e-17,1.830553e-10,3.612180e-11,3.071767e-11,1.022746e-10
4.374517e+00,2.312236e-17,1.863077e-10,3.695884e-11,3.049920e-11,1.017733e-10
4.375000e+00,2.308971e-17,1.888707e-10,3.772765e-11,3.027805e-11,1.012453e-10
4.375483e+00,2.328188e-17,1.907315e-10,3.842140e-11,3.019807e-11,1.007049e-10
4.375966e+00,2.294721e-17,1.918798e-10,3.903672e-11,3.038339e-11,1.001660e-10
4.376449e+00,2.295939e-17,1.921564e-10,3.956873e-11,3.092196e-11,9.964389e-11
4.376932e+00,2.313065e-17,1.915888e-10,4.002706e-11,3.176596e-11,9.915000e-11
4.377415e+00,2.310988e-17,1.903424e-10,4.041826e-11,3.281312e-11,9.869398e-11
4.377898e+00,2.373723e-17,1.885949e-10,4.074965e-11,3.392538e-11,9.828447e-11
4.378381e+00,2.276198e-17,1.863744e-10,4.102801e-11,3.497156e-11,9.793026e-11
4.378864e+00,2.302237e-17,1.836473e-10,4.125819e-11,3.587127e-11,9.764016e-11
4.379347e+00,2.272397e-17,1.805281e-10,4.144262e-11,3.662230e-11,9.742241e-11
4.379830e+00,2.316041e-17,1.772704e-10,4.158160e-11,3.731053e-11,9.728359e-11
4.380313e+00,2.327505e-17,1.740541e-10,4.167234e-11,3.808699e-11,9.722866e-11
4.380796e+00,2.279043e-17,1.708413e-10,4.170967e-11,3.912593e-11,9.725838e-11
4.381279e+00,2.298806e-17,1.675203e-10,4.168758e-11,4.057378e-11,9.736926e-11
4.381762e+00,2.305704e-17,1.641457e-10,4.159625e-11,4.252681e-11,9.755550e-11
4.382245e+00,2.307989e-17,1.609355e-10,4.143442e-11,4.490087e-11,9.779545e-11
4.382728e+00,2.282226e-17,1.580382e-10,4.120134e-11,4.751167e-11,9.806799e-11
4.383211e+00,2.269511e-17,1.554968e-10,4.089918e-11,5.009816e-11,9.835177e-11
4.383694e+00,2.290650e-17,1.533495e-10,4.053372e-11,5.236738e-11,9.862578e-11
4.384177e+00,2.341892e-17,1.516922e-10,4.011340e-11,5.405606e-11,9.887214e-11
4.384660e+00,2.331376e-17,1.506553e-10,3.964959e-11,5.498568e-11,9.907724e-11
4.385143e+00,2.292007e-17,1.503751e-10,3.915524e-11,5.509833e-11,9.923245e-11
4.385626e+00,2.308788e-17,1.509631e-10,3.864393e-11,5.446674e-11,9.933296e-11
4.386109e+00,2.296529e-17,1.524432e-10,3.812893e-11,5.327599e-11,9.937715e-11
4.386592e+00,2.272840e-17,1.547177e-10,3.762286e-11,5.178034e-11,9.936636e-11
4.387075e+00,2.308018e-17,1.576795e-10,3.713843e-11,5.026001e-11,9.929967e-11
4.387558e+00,2.301017e-17,1.612587e-10,3.668437e-11,4.895620e-11,9.918152e-11
4.388041e+00,2.283419e-17,1.654743e-10,3.626699e-11,4.800012e-11,9.901636e-11
4.388524e+00,2.276530e-17,1.702456e-10,3.589172e-11,4.742480e-11,9.880874e-11
4.389007e+00,2.318322e-17,1.753045e-10,3.556387e-11,4.717547e-11,9.856377e-11
4.389490e+00,2.315684e-17,1.803299e-10,3.528764e-11,4.714051e-11,9.828674e-11
4.389973e+00,2.321842e-17,1.850836e-10,3.506794e-11,4.718903e-11,9.798362e-11
4.390456e+00,2.325298e-17,1.894393e-10,3.490929e-11,4.720627e-11,9.765857e-11
4.390939e+00,2.302839e-17,1.932955e-10,3.481651e-11,4.711942e-11,9.731328e-11
4.391422e+00,2.294569e-17,1.966040e-10,3.479520e-11,4.690664e-11,9.694599e-11
4.391905e+00,2.276252e-17,1.994279e-10,3.485034e-11,4.659058e-11,9.655120e-11
4.392388e+00,2.259528e-17,2.017960e-10,3.499096e-11,4.621881e-11,9.611679e-11
4.392871e+00,2.278589e-17,2.035449e-10,3.522015e-11,4.584541e-11,9.563014e-11
4.393354e+00,2.293339e-17,2.044363e-10,3.553967e-11,4.549850e-11,9.507864e-11
4.393837e+00,2.309721e-17,2.044852e-10,3.595290e-11,4.517570e-11,9.444910e-11
4.394320e+00,2.292760e-17,2.040484e-10,3.646297e-11,4.485080e-11,9.373128e-11
4.394803e+00,2.287836e-17,2.034920e-10,3.707302e-11,4.448744e-11,9.291781e-11
4.395286e+00,2.269777e-17,2.028422e-10,3.778637e-11,4.405684e-11,9.200535e-11
4.395769e+00,2.332720e-17,2.018535e-10,3.860682e-11,4.355185e-11,9.099441e-11
4.396252e+00,2.305561e-17,2.004009e-10,3.953857e-11,4.299447e-11,8.988898e-11
4.396735e+00,2.288029e-17,1.986891e-10,4.058682e-11,4.243210e-11,8.869595e-11
4.397218e+00,2.280488e-17,1.970348e-10,4.175716e-11,4.192365e-11,8.742342e-11
4.397701e+00,2.289316e-17,1.955380e-10,4.306057e-11,4.152526e-11,8.608038e-11
4.398184e+00,2.252473e-17,1.940617e-10,4.449884e-11,4.125851e-11,8.468427e-11
4.398667e+00,2.288355e-17,1.925640e-10,4.606750e-11,4.110078e-11,8.325632e-11
4.399150e+00,2.310859e-17,1.911837e-10,4.777072e-11,4.099906e-11,8.181231e-11
4.399633e+00,2.297284e-17,1.900880e-10,4.959953e-11,4.088521e-11,8.037875e-11
4.400116e+00,2.311003e-17,1.893241e-10,5.154276e-11,4.069884e-11,7.898281e-11
4.400599e+00,2.313558e-17,1.888614e-10,5.358445e-11,4.041322e-11,7.765390e-11
4.401082e+00,2.292799e-17,1.886785e-10,5.570332e-11,4.005352e-11,7.642080e-11
4.401565e+00,2.254055e-17,1.887544e-10,5.787203e-11,3.970182e-11,7.531048e-11
4.402048e+00,2.264765e-17,1.890145e-10,6.005979e-11,3.948580e-11,7.434876e-11
4.402531e+00,2.283807e-17,1.893448e-10,6.223403e-11,3.955045e-11,7.355671e-11
4.403014e+00,2.281158e-17,1.896628e-10,6.435727e-11,4.003784e-11,7.295624e-11
4.403497e+00,2.265372e-17,1.899296e-10,6.639118e-11,4.101520e-11,7.255993e-11
4.403980e+00,2.301163e-17,1.900817e-10,6.830625e-11,4.242572e-11,7.236568e-11
4.404463e+00,2.270721e-17,1.900075e-10,7.007425e-11,4.412980e-11,7.237341e-11
4.404946e+00,2.283331e-17,1.896209e-10,7.167115e-11,4.590492e-11,7.257965e-11
4.405429e+00,2.298119e-17,1.889331e-10,7.307852e-11,4.747920e-11,7.297699e-11
4.405912e+00,2.292699e-17,1.880364e-10,7.428281e-11,4.857888e-11,7.355335e-11
4.406395e+00,2.304852e-17,1.870303e-10,7.527555e-11,4.897939e-11,7.429159e-11
4.406878e+00,2.291795e-17,1.859839e-10,7.605322e-11,4.854727e-11,7.516825e-11
4.407361e+00,2.300952e-17,1.849516e-10,7.661636e-11,4.726564e-11,7.615421e-11
4.407844e+00,2.346809e-17,1.839841e-10,7.696921e-11,4.524031e-11,7.721283e-11
4.408327e+00,2.327870e-17,1.830900e-10,7.711586e-11,4.265620e-11,7.830744e-11
4.408810e+00,2.297576e-17,1.822165e-10,7.706402e-11,3.979617e-11,7.938859e-11
4.409293e+00,2.321651e-17,1.812892e-10,7.683674e-11,3.694959e-11,8.041152e-11
4.409776e+00,2.329429e-17,1.802820e-10,7.644885e-11,3.433522e-11,8.133577e-11
4.410259e+00,2.307089e-17,1.792187e-10,7.591668e-11,3.209421e-11,8.212595e-11
4.410742e+00,2.324677e-17,1.780875e-10,7.525625e-11,3.027850e-11,8.275283e-11
4.411225e+00,2.307558e-17,1.767560e-10,7.448339e-11,2.885939e-11,8.319509e-11
4.411708e+00,2.297205e-17,1.749984e-10,7.361238e-11,2.775127e-11,8.343864e-11
4.412191e+00,2.315331e-17,1.726433e-10,7.265530e-11,2.684610e-11,8.347599e-11
4.412674e+00,2.322580e-17,1.697129e-10,7.162237e-11,2.604955e-11,8.330678e-11
4.413157e+00,2.335964e-17,1.664075e-10,7.052060e-11,2.530801e-11,8.293633e-11
4.413640e+00,2.292515e-17,1.629403e-10,6.935315e-11,2.462590e-11,8.237126e-11
4.414123e+00,2.299674e-17,1.593945e-10,6.812072e-11,2.407114e-11,8.162382e-11
4.414606e+00,2.293973e-17,1.557443e-10,6.682603e-11,2.373727e-11,8.072644e-11
4.415089e+00,2.290142e-17,1.519799e-10,6.546746e-11,2.372685e-11,7.970622e-11
4.415572e+00,2.306987e-17,1.481909e-10,6.404380e-11,2.411968e-11,7.859478e-11
4.416055e+00,2.360198e-17,1.445529e-10,6.255370e-11,2.495223e-11,7.742723e-11
4.416538e+00,2.280939e-17,1.412417e-10,6.099723e-11,2.620686e-11,7.623846e-11
4.417021e+00,2.338222e-17,1.383292e-10,5.937727e-11,2.781316e-11,7.506203e-11
4.417504e+00,2.290158e-17,1.357436e-10,5.770178e-11,2.965879e-11,7.392946e-11
4.417987e+00,2.329543e-17,1.333156e-10,5.597520e-11,3.161988e-11,7.286247e-11
4.418470e+00,2.328456e-17,1.309232e-10,5.421041e-11,3.357246e-11,7.188152e-11
4.418953e+00,2.274395e-17,1.285749e-10,5.242291e-11,3.541432e-11,7.100278e-11
4.419436e+00,2.341669e-17,1.264018e-10,5.063167e-11,3.707517e-11,7.024102e-11
4.419919e+00,2.317122e-17,1.244979e-10,4.885774e-11,3.855323e-11,6.959717e-11
4.420402e+00,2.322934e-17,1.228583e-10,4.712116e-11,3.987423e-11,6.907709e-11
4.420885e+00,2.323858e-17,1.214206e-10,4.544178e-11,4.108721e-11,6.868391e-11
4.421368e+00,2.315607e-17,1.201666e-10,4.383797e-11,4.225039e-11,6.841899e-11
4.421851e+00,2.285263e-17,1.191562e-10,4.232545e-11,4.341719e-11,6.828115e-11
4.422334e+00,2.295279e-17,1.184627e-10,4.091700e-11,4.462813e-11,6.826447e-11
4.422817e+00,2.306169e-17,1.181069e-10,3.962157e-11,4.590624e-11,6.835889e-11
4.423300e+00,2.337127e-17,1.180682e-10,3.844411e-11,4.725743e-11,6.855084e-11
4.423783e+00,2.302979e-17,1.183361e-10,3.738575e-11,4.867504e-11,6.882322e-11
4.424266e+00,2.284166e-17,1.189225e-10,3.644530e-11,5.014490e-11,6.915729e-11
4.424749e+00,2.293500e-17,1.198219e-10,3.562415e-11,5.165180e-11,6.953579e-11
4.425232e+00,2.280283e-17,1.209200e-10,3.490726e-11,5.317827e-11,6.993953e-11
4.425715e+00,2.316990e-17,1.220815e-10,3.428614e-11,5.471220e-11,7.035646e-11
4.426198e+00,2.275030e-17,1.231941e-10,3.375277e-11,5.624433e-11,7.077682e-11
4.426681e+00,2.308649e-17,1.242262e-10,3.329912e-11,5.776667e-11,7.119260e-11
4.427164e+00,2.322625e-17,1.252318e-10,3.291882e-11,5.926943e-11,7.159713e-11
4.427647e+00,2.329227e-17,1.263032e-10,3.260606e-11,6.074718e-11,7.198584e-11
4.428130e+00,2.304632e-17,1.275002e-10,3.235662e-11,6.219380e-11,7.235426e-11
4.428613e+00,2.282524e-17,1.288205e-10,3.216915e-11,6.360106e-11,7.269701e-11
4.429096e+00,2.313482e-17,1.302375e-10,3.204349e-11,6.496043e-11,7.300955e-11
4.429579e+00,2.299114e-17,1.317555e-10,3.198088e-11,6.625916e-11,7.328903e-11
4.430062e+00,2.347591e-17,1.334356e-10,3.198984e-11,6.746942e-11,7.353314e-11
4.430545e+00,2.300742e-17,1.353105e-10,3.207082e-11,6.856134e-11,7.374595e-11
4.431028e+00,2.303964e-17,1.373698e-10,3.223011e-11,6.948677e-11,7.393075e-11
4.431511e+00,2.309987e-17,1.395558e-10,3.247472e-11,7.018551e-11,7.409240e-11
4.431994e+00,2.335669e-17,1.417892e-10,3.281152e-11,7.059119e-11,7.423582e-11
4.432477e+00,2.304899e-17,1.439832e-10,3.324710e-11,7.064277e-11,7.436544e-11
4.432960e+00,2.347042e-17,1.460449e-10,3.378706e-11,7.029630e-11,7.448431e-11
4.433443e+00,2.333544e-17,1.478805e-10,3.443513e-11,6.953718e-11,7.459294e-11
4.433926e+00,2.356822e-17,1.494200e-10,3.519260e-11,6.838819e-11,7.469033e-11
4.434409e+00,2.288820e-17,1.506426e-10,3.605758e-11,6.691006e-11,7.477362e-11
4.434892e+00,2.304753e-17,1.515734e-10,3.702477e-11,6.519558e-11,7.483678e-11
4.435375e+00,2.311011e-17,1.522424e-10,3.809110e-11,6.335284e-11,7.487036e-11
4.435858e+00,2.346133e-17,1.527104e-10,3.923554e-11,6.150052e-11,7.486906e-11
4.436341e+00,2.346142e-17,1.530156e-10,4.044009e-11,5.971354e-11,7.482699e-11
4.436824e+00,2.335134e-17,1.531975e-10,4.168421e-11,5.802312e-11,7.473983e-11
4.437307e+00,2.354062e-17,1.532884e-10,4.294820e-11,5.640756e-11,7.460446e-11
4.437790e+00,2.369588e-17,1.533110e-10,4.420576e-11,5.481025e-11,7.442038e-11
4.438273e+00,2.289594e-17,1.532979e-10,4.543149e-11,5.314860e-11,7.418955e-11
4.438756e+00,2.363154e-17,1.533013e-10,4.660099e-11,5.134048e-11,7.391464e-11
4.439239e+00,2.311404e-17,1.533654e-10,4.769063e-11,4.932806e-11,7.359980e-11
4.439722e+00,2.316524e-17,1.534777e-10,4.867825e-11,4.709825e-11,7.325231e-11
4.440205e+00,2.347730e-17,1.535488e-10,4.954564e-11,4.469159e-11,7.288099e-11
4.440688e+00,2.338307e-17,1.534448e-10,5.026991e-11,4.220032e-11,7.249743e-11
4.441171e+00,2.321470e-17,1.531145e-10,5.084809e-11,3.976174e-11,7.212050e-11
4.441654e+00,2.349523e-17,1.525940e-10,5.127636e-11,3.750120e-11,7.176995e-11
4.442137e+00,2.321725e-17,1.519637e-10,5.155505e-11,3.551640e-11,7.146793e-11
4.442620e+00,2.329940e-17,1.513148e-10,5.168803e-11,3.385899e-11,7.123782e-11
4.443103e+00,2.348442e-17,1.507388e-10,5.168238e-11,3.252626e-11,7.110164e-11
4.443586e+00,2.352887e-17,1.503175e-10,5.154828e-11,3.146873e-11,7.107852e-11
4.444069e+00,2.304066e-17,1.501106e-10,5.129724e-11,3.061033e-11,7.118307e-11
4.444552e+00,2.334195e-17,1.501570e-10,5.094259e-11,2.987262e-11,7.142550e-11
4.445035e+00,2.360130e-17,1.505076e-10,5.049923e-11,2.920004e-11,7.181097e-11
4.445518e+00,2.318171e-17,1.512579e-10,4.998277e-11,2.857839e-11,7.234178e-11
4.446001e+00,2.312959e-17,1.525594e-10,4.940698e-11,2.804674e-11,7.302833e-11
4.446484e+00,2.335860e-17,1.544301e-10,4.879436e-11,2.767338e-11,7.386204e-11
4.446967e+00,2.344621e-17,1.567777e-10,4.816206e-11,2.752854e-11,7.484161e-11
4.447450e+00,2.350833e-17,1.594518e-10,4.753011e-11,2.766233e-11,7.596136e-11
4.447933e+00,2.318655e-17,1.623715e-10,4.691771e-11,2.807990e-11,7.721351e-11
4.448416e+00,2.328004e-17,1.655508e-10,4.634390e-11,2.873194e-11,7.858539e-11
4.448899e+00,2.332671e-17,1.690101e-10,4.582634e-11,2.952164e-11,8.005835e-11
4.449382e+00,2.317559e-17,1.727023e-10,4.538052e-11,3.032687e-11,8.160831e-11
4.449865e+00,2.313388e-17,1.765429e-10,4.501951e-11,3.103057e-11,8.320726e-11
4.450348e+00,2.374315e-17,1.804740e-10,4.475194e-11,3.155242e-11,8.482634e-11
4.450831e+00,2.317274e-17,1.844637e-10,4.458252e-11,3.187095e-11,8.643703e-11
4.451314e+00,2.322758e-17,1.884645e-10,4.451595e-11,3.202644e-11,8.801112e-11
4.451797e+00,2.326392e-17,1.924153e-10,4.454456e-11,3.212837e-11,8.952669e-11
4.452280e+00,2.350559e-17,1.962990e-10,4.465793e-11,3.229089e-11,9.096918e-11
4.452763e+00,2.284596e-17,2.001368e-10,4.484393e-11,3.259631e-11,9.232792e-11
4.453246e+00,2.353352e-17,2.039090e-10,4.508952e-11,3.306553e-11,9.359573e-11
4.453729e+00,2.303870e-17,2.074852e-10,4.538170e-11,3.364174e-11,9.476890e-11
4.454212e+00,2.315577e-17,2.106774e-10,4.570794e-11,3.419833e-11,9.584696e-11
4.454695e+00,2.348083e-17,2.133921e-10,4.605711e-11,3.456900e-11,9.683431e-11
4.455178e+00,2.317081e-17,2.157116e-10,4.641988e-11,3.459562e-11,9.774023e-11
4.455661e+00,2.331112e-17,2.177943e-10,4.678905e-11,3.418071e-11,9.857640e-11
4.456144e+00,2.312866e-17,2.197137e-10,4.716221e-11,3.332472e-11,9.936271e-11
4.456627e+00,2.319037e-17,2.213440e-10,4.753631e-11,3.214291e-11,1.001189e-10
4.457110e+00,2.320082e-17,2.225211e-10,4.791082e-11,3.089310e-11,1.008711e-10
4.457593e+00,2.315824e-17,2.232909e-10,4.828645e-11,2.987180e-11,1.016421e-10
4.458076e+00,2.327608e-17,2.239560e-10,4.866380e-11,2.934511e-11,1.024520e-10
4.458559e+00,2.336747e-17,2.248971e-10,4.904289e-11,2.949074e-11,1.033179e-10
4.459042e+00,2.327111e-17,2.262432e-10,4.942312e-11,3.034886e-11,1.042519e-10
4.459525e+00,2.299339e-17,2.277463e-10,4.980291e-11,3.180460e-11,1.052619e-10
4.460008e+00,2.308441e-17,2.290564e-10,5.017965e-11,3.361019e-11,1.063526e-10
4.460491e+00,2.317212e-17,2.301247e-10,5.055123e-11,3.544213e-11,1.075241e-10
4.460974e+00,2.288519e-17,2.312522e-10,5.091545e-11,3.698027e-11,1.087720e-10
4.461457e+00,2.269137e-17,2.326839e-10,5.126983e-11,3.798950e-11,1.100904e-10
4.461940e+00,2.300137e-17,2.341850e-10,5.161307e-11,3.836170e-11,1.114721e-10
4.462423e+00,2.287545e-17,2.351538e-10,5.194658e-11,3.820893e-11,1.129036e-10
4.462906e+00,2.305575e-17,2.353428e-10,5.227307e-11,3.781783e-11,1.143679e-10
4.463389e+00,2.280532e-17,2.350103e-10,5.259609e-11,3.752514e-11,1.158482e-10
4.463872e+00,2.261608e-17,2.345015e-10,5.292047e-11,3.764983e-11,1.173263e-10
4.464355e+00,2.289060e-17,2.338024e-10,5.325121e-11,3.840416e-11,1.187812e-10
4.464838e+00,2.282664e-17,2.326357e-10,5.359288e-11,3.983015e-11,1.201900e-10
4.465321e+00,2.299353e-17,2.309011e-10,5.394888e-11,4.177497e-11,1.215277e-10
4.465804e+00,2.238724e-17,2.288190e-10,5.432355e-11,4.392884e-11,1.227736e-10
4.466287e+00,2.274341e-17,2.266478e-10,5.471874e-11,4.588658e-11,1.239033e-10
4.466770e+00,2.314948e-17,2.244191e-10,5.513534e-11,4.724655e-11,1.248954e-10
4.467253e+00,2.257228e-17,2.220512e-10,5.557530e-11,4.768237e-11,1.257282e-10
4.467736e+00,2.256248e-17,2.196288e-10,5.603945e-11,4.707418e-11,1.263860e-10
4.468219e+00,2.267894e-17,2.173234e-10,5.652769e-11,4.559908e-11,1.268693e-10
4.468702e+00,2.254781e-17,2.151004e-10,5.704182e-11,4.356715e-11,1.271759e-10
4.469185e+00,2.261234e-17,2.127180e-10,5.758496e-11,4.138626e-11,1.273073e-10
4.469668e+00,2.270079e-17,2.100241e-10,5.815909e-11,3.946071e-11,1.272663e-10
4.470151e+00,2.218071e-17,2.071657e-10,5.876580e-11,3.809571e-11,1.270574e-10
4.470634e+00,2.272485e-17,2.044352e-10,5.940558e-11,3.743030e-11,1.266874e-10
4.471117e+00,2.249014e-17,2.019784e-10,6.007546e-11,3.741666e-11,1.261639e-10
4.471600e+00,2.266584e-17,1.997470e-10,6.076944e-11,3.785009e-11,1.254961e-10
4.472083e+00,2.281590e-17,1.977048e-10,6.147727e-11,3.844041e-11,1.246962e-10
4.472566e+00,2.248233e-17,1.959855e-10,6.218431e-11,3.889833e-11,1.237784e-10
4.473049e+00,2.207838e-17,1.948150e-10,6.287110e-11,3.902949e-11,1.227622e-10
4.473532e+00,2.234661e-17,1.942942e-10,6.351705e-11,3.884880e-11,1.216745e-10
4.474015e+00,2.257735e-17,1.944543e-10,6.410059e-11,3.852293e-11,1.205367e-10
4.474498e+00,2.267946e-17,1.952847e-10,6.460100e-11,3.832513e-11,1.193701e-10
4.474981e+00,2.241393e-17,1.967511e-10,6.500083e-11,3.854768e-11,1.181903e-10
4.475464e+00,2.267512e-17,1.987832e-10,6.528598e-11,3.940542e-11,1.170096e-10
4.475947e+00,2.294723e-17,2.012497e-10,6.544709e-11,4.095131e-11,1.158415e-10
4.476430e+00,2.226003e-17,2.039545e-10,6.548101e-11,4.303611e-11,1.146954e-10
4.476913e+00,2.233148e-17,2.066557e-10,6.538933e-11,4.532196e-11,1.135807e-10
4.477396e+00,2.246146e-17,2.091451e-10,6.517889e-11,4.734790e-11,1.125076e-10
4.477879e+00,2.264493e-17,2.113311e-10,6.486013e-11,4.861532e-11,1.114870e-10
4.478362e+00,2.290054e-17,2.132122e-10,6.444582e-11,4.868129e-11,1.105310e-10
4.478845e+00,2.267901e-17,2.147508e-10,6.395833e-11,4.745899e-11,1.096437e-10
4.479328e+00,2.245635e-17,2.157805e-10,6.341521e-11,4.506895e-11,1.088283e-10
4.479811e+00,2.268925e-17,2.161498e-10,6.283383e-11,4.186373e-11,1.080849e-10
4.480294e+00,2.265589e-17,2.158505e-10,6.222927e-11,3.835038e-11,1.074097e-10
4.480777e+00,2.259502e-17,2.150069e-10,6.161480e-11,3.507553e-11,1.067965e-10
4.481260e+00,2.302614e-17,2.137730e-10,6.100217e-11,3.250151e-11,1.062388e-10
4.481743e+00,2.319784e-17,2.122567e-10,6.040128e-11,3.090501e-11,1.057310e-10
4.482226e+00,2.303381e-17,2.104893e-10,5.982078e-11,3.032200e-11,1.052687e-10
4.482709e+00,2.309206e-17,2.084288e-10,5.926894e-11,3.055351e-11,1.048490e-10
4.483192e+00,2.310672e-17,2.060164e-10,5.875310e-11,3.122703e-11,1.044721e-10
4.483675e+00,2.292588e-17,2.032976e-10,5.828250e-11,3.186783e-11,1.041414e-10
4.484158e+00,2.261687e-17,2.004969e-10,5.786287e-11,3.208510e-11,1.038526e-10
4.484641e+00,2.282653e-17,1.977706e-10,5.750147e-11,3.168304e-11,1.036041e-10
4.485124e+00,2.265203e-17,1.950563e-10,5.720418e-11,3.067595e-11,1.033913e-10
4.485607e+00,2.276475e-17,1.921921e-10,5.697784e-11,2.928293e-11,1.032086e-10
4.486090e+00,2.274784e-17,1.891935e-10,5.682737e-11,2.786123e-11,1.030490e-10
4.486573e+00,2.267123e-17,1.863638e-10,5.675650e-11,2.680931e-11,1.029043e-10
4.487056e+00,2.261751e-17,1.840401e-10,5.676698e-11,2.646180e-11,1.027648e-10
4.487539e+00,2.314118e-17,1.823135e-10,5.685865e-11,2.700262e-11,1.026214e-10
4.488022e+00,2.329024e-17,1.810832e-10,5.702912e-11,2.841788e-11,1.024630e-10
4.488505e+00,2.287931e-17,1.803085e-10,5.727397e-11,3.050288e-11,1.022766e-10
4.488988e+00,2.290737e-17,1.801067e-10,5.759046e-11,3.290372e-11,1.020451e-10
4.489471e+00,2.294210e-17,1.804803e-10,5.796442e-11,3.518088e-11,1.017547e-10
4.489954e+00,2.291691e-17,1.814153e-10,5.838464e-11,3.700582e-11,1.013879e-10
4.490437e+00,2.285290e-17,1.829423e-10,5.883752e-11,3.818694e-11,1.009265e-10
4.490920e+00,2.309123e-17,1.850466e-10,5.930708e-11,3.870433e-11,1.003535e-10
4.491403e+00,2.328574e-17,1.874676e-10,5.977411e-11,3.869833e-11,9.965350e-11
4.491886e+00,2.321815e-17,1.897765e-10,6.021532e-11,3.841981e-11,9.881457e-11
4.492369e+00,2.334886e-17,1.917881e-10,6.060451e-11,3.815639e-11,9.783040e-11
4.492852e+00,2.313531e-17,1.937820e-10,6.091175e-11,3.815454e-11,9.669986e-11
4.493335e+00,2.284338e-17,1.961249e-10,6.110452e-11,3.855969e-11,9.542792e-11
4.493818e+00,2.354060e-17,1.987017e-10,6.114974e-11,3.938573e-11,9.403046e-11
4.494301e+00,2.317925e-17,2.009629e-10,6.099888e-11,4.054042e-11,9.251667e-11
4.494784e+00,2.325741e-17,2.027531e-10,6.063168e-11,4.180111e-11,9.092553e-11
4.495267e+00,2.330539e-17,2.044683e-10,6.002430e-11,4.297033e-11,8.929030e-11
4.495750e+00,2.348298e-17,2.063730e-10,5.915975e-11,4.390449e-11,8.764663e-11
4.496233e+00,2.349496e-17,2.081633e-10,5.803019e-11,4.455163e-11,8.603277e-11
4.496716e+00,2.315531e-17,2.093926e-10,5.663873e-11,4.495911e-11,8.448872e-11
4.497199e+00,2.307786e-17,2.101023e-10,5.500035e-11,4.525105e-11,8.305343e-11
4.497682e+00,2.286754e-17,2.107066e-10,5.314157e-11,4.558444e-11,8.176543e-11
4.498165e+00,2.340599e-17,2.113057e-10,5.109948e-11,4.609589e-11,8.066212e-11
4.498648e+00,2.286493e-17,2.114501e-10,4.891997e-11,4.685717e-11,7.977909e-11
4.499131e+00,2.336876e-17,2.107303e-10,4.665707e-11,4.784902e-11,7.914925e-11
4.499614e+00,2.344444e-17,2.093875e-10,4.437169e-11,4.895845e-11,7.882229e-11
4.500097e+00,2.373566e-17,2.080908e-10,4.212990e-11,4.999318e-11,7.880487e-11
4.500580e+00,2.357772e-17,2.069413e-10,3.999175e-11,5.077384e-11,7.910739e-11
4.501063e+00,2.346776e-17,2.055275e-10,3.801289e-11,5.116949e-11,7.973509e-11
4.501546e+00,2.357968e-17,2.036314e-10,3.624290e-11,5.113386e-11,8.068426e-11
