k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
1.262682e-01,1.261024e-10,2.281295e-10,1.462610e-10,1.514317e-10,1.401820e-10
1.267113e-01,1.213690e-10,2.164398e-10,1.466746e-10,1.457243e-10,1.357126e-10
1.271543e-01,1.173928e-10,2.070528e-10,1.444174e-10,1.430103e-10,1.318822e-10
1.275974e-01,1.135027e-10,1.997429e-10,1.392149e-10,1.455951e-10,1.278116e-10
1.280404e-01,1.105289e-10,1.953382e-10,1.325550e-10,1.489669e-10,1.247611e-10
1.284835e-01,1.075191e-10,1.938849e-10,1.253382e-10,1.539672e-10,1.208806e-10
1.289265e-01,1.052221e-10,1.938864e-10,1.181023e-10,1.580604e-10,1.178296e-10
1.293695e-01,1.026963e-10,1.944692e-10,1.110131e-10,1.601971e-10,1.141291e-10
1.298126e-01,1.006401e-10,1.922029e-10,1.050734e-10,1.592229e-10,1.113390e-10
1.302556e-01,9.815912e-11,1.891901e-10,1.015306e-10,1.559089e-10,1.078280e-10
1.306987e-01,9.592910e-11,1.829651e-10,1.019020e-10,1.491700e-10,1.047855e-10
1.311417e-01,9.314313e-11,1.765348e-10,1.041052e-10,1.400910e-10,1.014095e-10
1.315848e-01,9.045785e-11,1.685720e-10,1.062013e-10,1.313795e-10,9.836397e-11
1.320278e-01,8.721550e-11,1.596264e-10,1.054340e-10,1.211314e-10,9.522338e-11
1.324709e-01,8.408823e-11,1.535559e-10,1.021322e-10,1.120772e-10,9.213201e-11
1.329139e-01,8.062261e-11,1.486313e-10,9.640113e-11,1.044771e-10,8.925911e-11
1.333570e-01,7.747051e-11,1.448698e-10,9.019634e-11,9.954587e-11,8.634487e-11
1.338000e-01,7.429337e-11,1.435383e-10,8.469855e-11,9.681651e-11,8.365560e-11
1.342431e-01,7.159674e-11,1.421180e-10,7.985265e-11,9.642904e-11,8.091789e-11
1.346861e-01,6.907673e-11,1.409033e-10,7.591335e-11,9.742184e-11,7.850110e-11
1.351291e-01,6.702937e-11,1.374309e-10,7.295556e-11,9.943978e-11,7.611847e-11
1.355722e-01,6.516789e-11,1.342723e-10,7.191566e-11,1.007985e-10,7.382337e-11
1.360152e-01,6.365129e-11,1.294818e-10,7.228219e-11,1.012110e-10,7.168450e-11
1.364583e-01,6.229048e-11,1.238828e-10,7.285342e-11,1.003487e-10,6.971652e-11
1.369013e-01,6.108254e-11,1.189350e-10,7.229509e-11,9.753539e-11,6.798650e-11
1.373444e-01,5.992048e-11,1.142413e-10,6.972763e-11,9.334199e-11,6.631137e-11
1.377874e-01,5.867825e-11,1.095608e-10,6.599118e-11,8.804901e-11,6.470856e-11
1.382305e-01,5.738071e-11,1.055229e-10,6.174843e-11,8.257642e-11,6.339060e-11
1.386735e-01,5.585669e-11,1.028843e-10,5.836201e-11,7.693413e-11,6.195612e-11
1.391166e-01,5.429634e-11,9.999405e-11,5.636791e-11,7.256748e-11,6.084377e-11
1.395596e-01,5.252022e-11,9.660847e-11,5.476332e-11,6.924218e-11,5.922763e-11
1.400027e-01,5.084918e-11,9.326298e-11,5.388731e-11,6.727998e-11,5.810299e-11
1.404457e-01,4.903630e-11,8.972398e-11,5.295244e-11,6.649777e-11,5.632849e-11
1.408888e-01,4.747963e-11,8.611911e-11,5.284365e-11,6.694108e-11,5.503533e-11
1.413318e-01,4.583037e-11,8.295421e-11,5.203219e-11,6.795958e-11,5.307000e-11
1.417748e-01,4.454049e-11,8.111121e-11,5.108973e-11,6.926899e-11,5.151732e-11
1.422179e-01,4.313982e-11,8.031976e-11,4.872586e-11,7.034384e-11,4.959263e-11
1.426609e-01,4.215112e-11,8.012484e-11,4.541855e-11,7.017815e-11,4.786517e-11
1.431040e-01,4.100182e-11,8.137847e-11,4.201840e-11,6.937499e-11,4.616235e-11
1.435470e-01,4.022360e-11,8.265792e-11,3.942581e-11,6.687622e-11,4.443539e-11
1.439901e-01,3.919668e-11,8.266498e-11,3.820951e-11,6.325771e-11,4.314330e-11
1.444331e-01,3.844764e-11,8.266074e-11,3.774373e-11,5.904613e-11,4.157023e-11
1.448762e-01,3.737383e-11,8.066048e-11,3.810574e-11,5.391251e-11,4.068485e-11
1.453192e-01,3.650581e-11,7.795536e-11,3.830613e-11,4.962767e-11,3.941123e-11
1.457623e-01,3.531729e-11,7.363106e-11,3.826225e-11,4.533044e-11,3.884845e-11
1.462053e-01,3.432083e-11,6.895363e-11,3.795752e-11,4.270763e-11,3.786346e-11
1.466484e-01,3.309614e-11,6.428752e-11,3.730840e-11,4.095859e-11,3.740552e-11
1.470914e-01,3.205964e-11,6.009238e-11,3.584211e-11,4.085547e-11,3.671408e-11
1.475344e-01,3.091247e-11,5.661979e-11,3.355680e-11,4.158633e-11,3.624958e-11
1.479775e-01,2.993959e-11,5.448972e-11,3.114790e-11,4.292583e-11,3.570566e-11
1.484205e-01,2.897166e-11,5.258972e-11,2.913165e-11,4.471483e-11,3.504663e-11
1.488636e-01,2.812933e-11,5.197293e-11,2.760582e-11,4.621395e-11,3.454241e-11
1.493066e-01,2.738345e-11,5.116895e-11,2.719793e-11,4.727487e-11,3.373784e-11
1.497497e-01,2.667688e-11,5.089309e-11,2.719883e-11,4.751322e-11,3.319343e-11
1.501927e-01,2.611446e-11,5.051030e-11,2.708698e-11,4.660501e-11,3.226033e-11
1.506358e-01,2.545929e-11,5.031639e-11,2.662044e-11,4.488235e-11,3.162183e-11
1.510788e-01,2.497919e-11,4.983025e-11,2.619994e-11,4.221277e-11,3.071985e-11
1.515219e-01,2.427323e-11,4.972362e-11,2.537794e-11,3.893002e-11,3.003028e-11
1.519649e-01,2.377488e-11,4.974090e-11,2.430551e-11,3.554553e-11,2.925229e-11
1.524080e-01,2.297671e-11,4.960636e-11,2.334594e-11,3.198968e-11,2.855575e-11
1.528510e-01,2.243672e-11,4.973483e-11,2.224466e-11,2.925020e-11,2.796050e-11
1.532940e-01,2.157648e-11,4.927602e-11,2.112998e-11,2.695318e-11,2.729508e-11
1.537371e-01,2.102235e-11,4.840921e-11,2.077159e-11,2.589525e-11,2.683926e-11
1.541801e-01,2.017684e-11,4.698304e-11,2.093872e-11,2.567242e-11,2.623755e-11
1.546232e-01,1.966081e-11,4.498204e-11,2.120549e-11,2.622223e-11,2.587033e-11
1.550662e-01,1.890782e-11,4.240487e-11,2.134443e-11,2.736255e-11,2.534040e-11
1.555093e-01,1.847720e-11,3.980662e-11,2.138544e-11,2.862719e-11,2.496514e-11
1.559523e-01,1.786976e-11,3.694605e-11,2.069764e-11,2.991610e-11,2.449515e-11
1.563954e-01,1.753182e-11,3.490657e-11,1.968785e-11,3.070526e-11,2.406575e-11
1.568384e-01,1.706905e-11,3.311720e-11,1.880353e-11,3.106267e-11,2.362063e-11
1.572815e-01,1.678736e-11,3.228471e-11,1.779506e-11,3.077569e-11,2.310919e-11
1.577245e-01,1.641826e-11,3.189906e-11,1.671403e-11,2.980384e-11,2.267744e-11
1.581676e-01,1.613469e-11,3.190782e-11,1.583765e-11,2.859107e-11,2.212723e-11
1.586106e-01,1.580987e-11,3.209893e-11,1.540649e-11,2.683436e-11,2.168652e-11
1.590537e-01,1.549205e-11,3.246904e-11,1.509248e-11,2.506975e-11,2.113250e-11
1.594967e-01,1.519511e-11,3.232449e-11,1.506917e-11,2.338304e-11,2.066343e-11
1.599397e-01,1.484297e-11,3.186852e-11,1.526175e-11,2.182185e-11,2.015878e-11
1.603828e-01,1.457802e-11,3.107836e-11,1.517296e-11,2.078475e-11,1.965050e-11
1.608258e-01,1.422294e-11,3.036711e-11,1.471144e-11,2.007453e-11,1.920330e-11
1.612689e-01,1.402052e-11,2.929359e-11,1.424500e-11,1.994612e-11,1.867955e-11
1.617119e-01,1.370267e-11,2.843409e-11,1.376848e-11,2.012831e-11,1.830315e-11
1.621550e-01,1.359090e-11,2.776885e-11,1.333842e-11,2.063813e-11,1.777479e-11
1.625980e-01,1.334430e-11,2.702388e-11,1.293129e-11,2.115316e-11,1.740933e-11
1.630411e-01,1.332005e-11,2.662365e-11,1.293769e-11,2.167573e-11,1.687349e-11
1.634841e-01,1.314801e-11,2.610114e-11,1.268914e-11,2.186637e-11,1.648779e-11
1.639272e-01,1.318260e-11,2.555950e-11,1.261519e-11,2.197557e-11,1.600264e-11
1.643702e-01,1.305398e-11,2.471701e-11,1.259578e-11,2.151932e-11,1.559649e-11
1.648133e-01,1.310168e-11,2.401799e-11,1.257367e-11,2.105817e-11,1.519726e-11
1.652563e-01,1.298142e-11,2.334189e-11,1.217747e-11,2.018234e-11,1.475116e-11
1.656993e-01,1.300392e-11,2.251999e-11,1.163281e-11,1.940096e-11,1.442609e-11
1.661424e-01,1.287268e-11,2.183987e-11,1.107689e-11,1.858575e-11,1.395599e-11
1.665854e-01,1.285665e-11,2.144290e-11,1.025800e-11,1.781232e-11,1.371882e-11
1.670285e-01,1.271672e-11,2.108329e-11,9.692211e-12,1.735556e-11,1.327710e-11
1.674715e-01,1.267148e-11,2.095598e-11,9.406151e-12,1.686397e-11,1.309496e-11
1.679146e-01,1.254198e-11,2.069434e-11,9.267902e-12,1.676604e-11,1.269190e-11
1.683576e-01,1.249030e-11,2.048174e-11,9.152472e-12,1.666545e-11,1.250633e-11
1.688007e-01,1.239287e-11,1.997051e-11,9.235810e-12,1.675879e-11,1.216992e-11
1.692437e-01,1.235326e-11,1.939790e-11,9.401381e-12,1.684118e-11,1.196420e-11
1.696868e-01,1.229693e-11,1.867629e-11,9.386150e-12,1.686669e-11,1.171656e-11
1.701298e-01,1.226277e-11,1.783835e-11,9.354486e-12,1.688436e-11,1.149354e-11
1.705729e-01,1.222533e-11,1.702899e-11,9.295914e-12,1.662336e-11,1.134000e-11
1.710159e-01,1.217258e-11,1.634090e-11,8.894709e-12,1.631733e-11,1.110954e-11
1.714590e-01,1.212135e-11,1.589833e-11,8.520702e-12,1.573917e-11,1.101657e-11
1.719020e-01,1.202075e-11,1.559489e-11,8.136462e-12,1.509698e-11,1.080582e-11
1.723450e-01,1.192569e-11,1.544530e-11,7.953157e-12,1.438504e-11,1.075561e-11
1.727881e-01,1.175760e-11,1.560189e-11,7.614266e-12,1.376982e-11,1.060887e-11
1.732311e-01,1.160881e-11,1.551501e-11,7.546196e-12,1.318762e-11,1.058193e-11
1.736742e-01,1.137795e-11,1.551937e-11,7.417281e-12,1.286402e-11,1.050669e-11
1.741172e-01,1.119065e-11,1.547750e-11,7.180467e-12,1.258838e-11,1.047207e-11
1.745603e-01,1.092024e-11,1.509732e-11,7.030664e-12,1.257143e-11,1.044745e-11
1.750033e-01,1.072543e-11,1.474783e-11,6.861620e-12,1.258659e-11,1.039747e-11
1.754464e-01,1.044729e-11,1.427276e-11,6.697225e-12,1.271406e-11,1.040327e-11
1.758894e-01,1.027701e-11,1.376598e-11,6.392500e-12,1.286647e-11,1.036195e-11
1.763325e-01,1.001677e-11,1.334591e-11,6.293063e-12,1.290109e-11,1.036620e-11
1.767755e-01,9.886515e-12,1.296368e-11,6.121721e-12,1.300073e-11,1.034626e-11
1.772186e-01,9.655102e-12,1.268469e-11,6.006222e-12,1.281746e-11,1.032041e-11
1.776616e-01,9.563126e-12,1.241502e-11,6.061082e-12,1.266437e-11,1.033576e-11
1.781046e-01,9.354363e-12,1.221616e-11,6.084365e-12,1.230764e-11,1.027835e-11
1.785477e-01,9.286304e-12,1.200291e-11,6.076268e-12,1.189159e-11,1.033184e-11
1.789907e-01,9.093303e-12,1.165711e-11,5.950139e-12,1.144686e-11,1.025941e-11
1.794338e-01,9.031517e-12,1.142257e-11,5.861307e-12,1.088942e-11,1.033725e-11
1.798768e-01,8.848063e-12,1.106958e-11,5.606805e-12,1.047638e-11,1.027576e-11
1.803199e-01,8.782098e-12,1.087485e-11,5.357768e-12,1.006958e-11,1.033938e-11
1.807629e-01,8.611868e-12,1.065852e-11,5.139231e-12,9.845237e-12,1.029659e-11
1.812060e-01,8.545271e-12,1.065294e-11,4.890843e-12,9.780642e-12,1.030171e-11
1.816490e-01,8.403766e-12,1.065285e-11,4.708066e-12,9.738175e-12,1.027706e-11
1.820921e-01,8.343635e-12,1.073872e-11,4.572841e-12,9.982868e-12,1.020353e-11
1.825351e-01,8.247670e-12,1.091094e-11,4.573145e-12,1.006077e-11,1.018277e-11
1.829782e-01,8.198096e-12,1.097540e-11,4.573737e-12,1.036725e-11,1.002157e-11
1.834212e-01,8.158304e-12,1.102685e-11,4.625239e-12,1.048173e-11,9.962832e-12
1.838643e-01,8.116367e-12,1.098908e-11,4.627670e-12,1.064850e-11,9.720332e-12
1.843073e-01,8.127216e-12,1.083897e-11,4.636680e-12,1.064905e-11,9.612191e-12
1.847503e-01,8.077575e-12,1.067397e-11,4.554202e-12,1.060877e-11,9.356305e-12
1.851934e-01,8.119691e-12,1.048542e-11,4.507816e-12,1.045074e-11,9.213853e-12
1.856364e-01,8.039595e-12,1.026120e-11,4.405623e-12,1.022551e-11,8.976861e-12
1.860795e-01,8.082726e-12,1.015302e-11,4.358433e-12,9.957533e-12,8.774247e-12
1.865225e-01,7.953776e-12,1.002361e-11,4.194579e-12,9.652087e-12,8.560439e-12
1.869656e-01,7.972457e-12,1.001046e-11,4.128855e-12,9.381546e-12,8.344853e-12
1.874086e-01,7.790175e-12,9.923534e-12,4.006758e-12,9.121665e-12,8.226914e-12
1.878517e-01,7.770887e-12,9.894975e-12,3.899450e-12,8.954734e-12,8.075406e-12
1.882947e-01,7.548983e-12,9.815999e-12,3.769039e-12,8.820521e-12,8.043953e-12
1.887378e-01,7.493388e-12,9.657743e-12,3.620978e-12,8.887933e-12,7.948628e-12
1.891808e-01,7.257024e-12,9.495193e-12,3.447544e-12,8.860970e-12,7.959252e-12
1.896239e-01,7.176783e-12,9.245098e-12,3.214036e-12,9.067998e-12,7.945704e-12
1.900669e-01,6.954198e-12,9.057789e-12,3.078002e-12,9.140542e-12,8.007791e-12
1.905099e-01,6.861301e-12,8.829587e-12,2.906111e-12,9.383362e-12,8.086787e-12
1.909530e-01,6.671719e-12,8.649919e-12,2.828727e-12,9.506505e-12,8.165266e-12
1.913960e-01,6.569353e-12,8.528327e-12,2.753857e-12,9.647621e-12,8.294541e-12
1.918391e-01,6.416806e-12,8.391112e-12,2.753459e-12,9.753407e-12,8.375394e-12
1.922821e-01,6.297737e-12,8.327488e-12,2.734348e-12,9.803919e-12,8.539638e-12
1.927252e-01,6.175202e-12,8.255383e-12,2.787688e-12,9.838897e-12,8.631939e-12
1.931682e-01,6.032665e-12,8.134629e-12,2.783496e-12,9.856748e-12,8.804164e-12
1.936113e-01,5.931654e-12,8.035812e-12,2.828661e-12,9.818814e-12,8.908002e-12
1.940543e-01,5.760049e-12,7.872634e-12,2.792096e-12,9.857279e-12,9.063214e-12
1.944974e-01,5.674889e-12,7.725575e-12,2.784825e-12,9.791620e-12,9.176781e-12
1.949404e-01,5.484203e-12,7.583172e-12,2.707261e-12,9.860665e-12,9.291864e-12
1.953835e-01,5.416572e-12,7.436992e-12,2.704196e-12,9.832311e-12,9.409178e-12
1.958265e-01,5.223442e-12,7.353678e-12,2.638758e-12,9.911807e-12,9.487248e-12
1.962695e-01,5.177517e-12,7.218381e-12,2.590821e-12,9.961531e-12,9.605895e-12
1.967126e-01,5.002838e-12,7.225586e-12,2.582829e-12,1.002349e-11,9.639936e-12
1.971556e-01,4.983190e-12,7.103436e-12,2.514283e-12,1.011384e-11,9.716820e-12
1.975987e-01,4.842349e-12,7.062925e-12,2.483916e-12,1.016101e-11,9.697127e-12
1.980417e-01,4.846761e-12,6.943768e-12,2.421389e-12,1.024392e-11,9.728500e-12
1.984848e-01,4.749129e-12,6.807534e-12,2.406672e-12,1.025262e-11,9.696298e-12
1.989278e-01,4.771610e-12,6.648539e-12,2.289785e-12,1.027136e-11,9.695689e-12
1.993709e-01,4.716580e-12,6.478611e-12,2.252136e-12,1.022186e-11,9.662765e-12
1.998139e-01,4.749711e-12,6.310726e-12,2.204416e-12,1.018766e-11,9.626294e-12
2.002570e-01,4.729616e-12,6.184294e-12,2.142511e-12,1.007310e-11,9.603020e-12
2.007000e-01,4.764689e-12,6.063133e-12,2.124840e-12,1.002549e-11,9.543717e-12
2.011431e-01,4.771166e-12,6.034154e-12,2.131668e-12,9.852802e-12,9.517985e-12
2.015861e-01,4.800123e-12,6.010846e-12,2.112794e-12,9.815526e-12,9.439412e-12
2.020292e-01,4.822983e-12,6.031692e-12,2.094590e-12,9.612866e-12,9.418849e-12
2.024722e-01,4.841151e-12,6.079042e-12,2.093995e-12,9.560524e-12,9.372295e-12
2.029152e-01,4.872853e-12,6.061231e-12,2.102502e-12,9.368528e-12,9.367740e-12
2.033583e-01,4.879956e-12,6.114086e-12,2.039629e-12,9.266424e-12,9.341189e-12
2.038013e-01,4.917908e-12,6.025116e-12,2.056007e-12,9.098034e-12,9.299669e-12
2.042444e-01,4.917044e-12,6.015166e-12,2.013228e-12,8.932157e-12,9.268918e-12
2.046874e-01,4.962117e-12,5.888785e-12,1.991898e-12,8.770012e-12,9.204231e-12
2.051305e-01,4.960895e-12,5.820259e-12,1.980558e-12,8.566066e-12,9.202713e-12
2.055735e-01,5.016093e-12,5.694986e-12,2.009929e-12,8.386798e-12,9.144567e-12
2.060166e-01,5.024130e-12,5.607444e-12,2.057085e-12,8.166116e-12,9.150887e-12
2.064596e-01,5.092192e-12,5.491457e-12,2.067611e-12,7.955502e-12,9.086754e-12
2.069027e-01,5.114763e-12,5.406102e-12,2.171471e-12,7.736958e-12,9.079010e-12
2.073457e-01,5.195935e-12,5.279520e-12,2.208624e-12,7.526820e-12,9.034099e-12
2.077888e-01,5.235357e-12,5.204319e-12,2.296108e-12,7.320696e-12,9.026141e-12
2.082318e-01,5.327703e-12,5.073702e-12,2.364241e-12,7.151695e-12,9.028059e-12
2.086748e-01,5.379227e-12,4.995590e-12,2.470515e-12,6.967122e-12,9.028295e-12
2.091179e-01,5.477298e-12,4.894130e-12,2.539805e-12,6.862273e-12,9.069778e-12
2.095609e-01,5.536378e-12,4.823153e-12,2.598332e-12,6.714996e-12,9.065244e-12
2.100040e-01,5.634532e-12,4.791320e-12,2.709079e-12,6.657806e-12,9.126064e-12
2.104470e-01,5.693262e-12,4.757030e-12,2.770611e-12,6.552237e-12,9.138416e-12
2.108901e-01,5.786529e-12,4.792088e-12,2.849140e-12,6.514767e-12,9.229753e-12
2.113331e-01,5.838184e-12,4.814162e-12,2.921320e-12,6.442559e-12,9.272840e-12
2.117762e-01,5.916843e-12,4.869647e-12,2.992244e-12,6.408017e-12,9.356437e-12
2.122192e-01,5.953905e-12,4.926227e-12,3.028665e-12,6.345997e-12,9.404766e-12
2.126623e-01,6.010007e-12,4.964557e-12,3.065338e-12,6.317111e-12,9.468808e-12
2.131053e-01,6.023225e-12,5.008559e-12,3.144713e-12,6.244066e-12,9.543973e-12
2.135484e-01,6.046271e-12,5.024453e-12,3.173671e-12,6.225401e-12,9.612712e-12
2.139914e-01,6.030372e-12,5.028197e-12,3.223660e-12,6.148780e-12,9.709222e-12
2.144345e-01,6.015663e-12,5.042042e-12,3.288672e-12,6.137224e-12,9.776730e-12
2.148775e-01,5.970537e-12,5.013132e-12,3.356499e-12,6.089700e-12,9.872528e-12
2.153205e-01,5.918637e-12,5.045391e-12,3.423019e-12,6.085530e-12,9.948980e-12
2.157636e-01,5.848244e-12,5.015430e-12,3.506187e-12,6.100655e-12,1.004110e-11
2.162066e-01,5.765239e-12,5.057255e-12,3.612732e-12,6.114550e-12,1.013558e-11
2.166497e-01,5.679851e-12,5.040229e-12,3.660469e-12,6.195882e-12,1.021996e-11
2.170927e-01,5.574856e-12,5.055658e-12,3.723949e-12,6.245171e-12,1.033688e-11
2.175358e-01,5.485152e-12,5.031729e-12,3.789030e-12,6.366130e-12,1.041323e-11
2.179788e-01,5.368459e-12,5.004791e-12,3.836360e-12,6.459019e-12,1.052652e-11
2.184219e-01,5.282121e-12,4.942069e-12,3.862064e-12,6.585621e-12,1.057608e-11
2.188649e-01,5.159485e-12,4.883678e-12,3.886465e-12,6.714482e-12,1.066505e-11
2.193080e-01,5.079380e-12,4.780292e-12,3.891430e-12,6.833298e-12,1.070820e-11
2.197510e-01,4.954541e-12,4.718589e-12,3.848247e-12,6.969907e-12,1.077867e-11
2.201941e-01,4.881535e-12,4.610125e-12,3.819524e-12,7.087672e-12,1.082558e-11
2.206371e-01,4.758963e-12,4.562571e-12,3.789140e-12,7.205634e-12,1.086484e-11
2.210801e-01,4.692685e-12,4.491205e-12,3.723002e-12,7.329467e-12,1.091643e-11
2.215232e-01,4.575925e-12,4.457880e-12,3.634095e-12,7.420770e-12,1.093362e-11
2.219662e-01,4.516489e-12,4.441465e-12,3.541384e-12,7.547836e-12,1.099450e-11
2.224093e-01,4.412583e-12,4.426362e-12,3.413293e-12,7.629494e-12,1.099645e-11
2.228523e-01,4.363563e-12,4.459319e-12,3.275824e-12,7.752939e-12,1.106225e-11
2.232954e-01,4.280025e-12,4.475253e-12,3.149588e-12,7.849339e-12,1.106755e-11
2.237384e-01,4.245306e-12,4.543994e-12,3.029839e-12,7.968684e-12,1.113495e-11
2.241815e-01,4.189313e-12,4.602504e-12,2.873849e-12,8.086230e-12,1.114037e-11
2.246245e-01,4.173805e-12,4.704725e-12,2.735086e-12,8.204319e-12,1.118238e-11
2.250676e-01,4.152058e-12,4.809825e-12,2.596793e-12,8.324125e-12,1.118354e-11
2.255106e-01,4.160039e-12,4.957657e-12,2.451338e-12,8.440552e-12,1.120609e-11
2.259537e-01,4.177494e-12,5.095850e-12,2.327245e-12,8.539338e-12,1.120834e-11
2.263967e-01,4.214082e-12,5.290607e-12,2.217370e-12,8.646730e-12,1.119435e-11
2.268398e-01,4.275116e-12,5.448058e-12,2.113718e-12,8.717366e-12,1.116691e-11
2.272828e-01,4.344789e-12,5.669729e-12,1.998455e-12,8.802613e-12,1.111798e-11
2.277258e-01,4.453225e-12,5.839017e-12,1.919588e-12,8.852520e-12,1.109040e-11
2.281689e-01,4.560077e-12,6.059004e-12,1.848176e-12,8.904389e-12,1.105348e-11
2.286119e-01,4.716580e-12,6.237899e-12,1.790466e-12,8.938298e-12,1.102935e-11
2.290550e-01,4.863196e-12,6.434727e-12,1.760919e-12,8.956308e-12,1.097991e-11
2.294980e-01,5.066662e-12,6.611687e-12,1.743447e-12,8.970905e-12,1.093370e-11
2.299411e-01,5.254132e-12,6.783969e-12,1.735980e-12,8.968683e-12,1.088942e-11
2.303841e-01,5.499253e-12,6.940848e-12,1.740694e-12,8.962062e-12,1.086736e-11
2.308272e-01,5.723317e-12,7.086439e-12,1.768072e-12,8.959527e-12,1.086566e-11
2.312702e-01,6.001279e-12,7.206036e-12,1.807509e-12,8.945354e-12,1.087964e-11
2.317133e-01,6.252885e-12,7.321151e-12,1.838550e-12,8.953687e-12,1.089938e-11
2.321563e-01,6.549466e-12,7.399689e-12,1.892706e-12,8.952722e-12,1.092385e-11
2.325994e-01,6.815945e-12,7.474753e-12,1.930483e-12,8.968314e-12,1.093807e-11
2.330424e-01,7.113505e-12,7.531628e-12,1.986009e-12,8.992212e-12,1.096613e-11
2.334854e-01,7.375222e-12,7.568866e-12,2.028360e-12,9.006563e-12,1.097824e-11
2.339285e-01,7.654825e-12,7.624757e-12,2.083098e-12,9.052315e-12,1.101778e-11
2.343715e-01,7.893875e-12,7.645866e-12,2.127162e-12,9.064519e-12,1.101711e-11
2.348146e-01,8.136835e-12,7.705563e-12,2.156412e-12,9.119926e-12,1.103630e-11
2.352576e-01,8.337728e-12,7.730030e-12,2.201107e-12,9.137378e-12,1.100215e-11
2.357007e-01,8.530898e-12,7.783453e-12,2.234152e-12,9.187345e-12,1.100105e-11
2.361437e-01,8.685164e-12,7.811199e-12,2.282453e-12,9.209092e-12,1.096139e-11
2.365868e-01,8.821856e-12,7.843252e-12,2.318396e-12,9.242872e-12,1.095531e-11
2.370298e-01,8.926838e-12,7.852234e-12,2.369501e-12,9.254060e-12,1.091824e-11
2.374729e-01,9.008291e-12,7.849384e-12,2.414313e-12,9.268291e-12,1.089929e-11
2.379159e-01,9.068126e-12,7.811802e-12,2.461208e-12,9.254932e-12,1.087260e-11
2.383590e-01,9.099651e-12,7.768165e-12,2.532218e-12,9.252723e-12,1.085051e-11
2.388020e-01,9.120059e-12,7.672270e-12,2.599774e-12,9.216854e-12,1.084207e-11
2.392450e-01,9.108237e-12,7.585305e-12,2.673575e-12,9.200171e-12,1.081339e-11
2.396881e-01,9.094398e-12,7.443957e-12,2.743581e-12,9.156136e-12,1.081373e-11
2.401311e-01,9.045800e-12,7.314260e-12,2.809421e-12,9.124369e-12,1.077794e-11
2.405742e-01,9.001682e-12,7.148883e-12,2.874671e-12,9.083152e-12,1.077504e-11
2.410172e-01,8.920780e-12,6.982891e-12,2.924203e-12,9.033272e-12,1.072457e-11
2.414603e-01,8.848654e-12,6.806162e-12,2.992933e-12,8.993533e-12,1.070758e-11
2.419033e-01,8.738531e-12,6.620224e-12,3.026965e-12,8.930323e-12,1.066155e-11
2.423464e-01,8.640199e-12,6.438312e-12,3.074661e-12,8.885415e-12,1.065028e-11
2.427894e-01,8.504767e-12,6.251741e-12,3.097047e-12,8.820642e-12,1.062169e-11
2.432325e-01,8.384813e-12,6.072610e-12,3.122576e-12,8.765859e-12,1.059793e-11
2.436755e-01,8.230622e-12,5.899826e-12,3.137610e-12,8.705276e-12,1.056651e-11
2.441186e-01,8.095205e-12,5.734613e-12,3.145957e-12,8.642157e-12,1.054114e-11
2.445616e-01,7.931191e-12,5.580774e-12,3.158589e-12,8.576826e-12,1.054194e-11
2.450047e-01,7.787849e-12,5.441579e-12,3.153196e-12,8.507086e-12,1.054728e-11
2.454477e-01,7.622529e-12,5.303856e-12,3.162836e-12,8.423799e-12,1.056933e-11
2.458907e-01,7.478518e-12,5.194085e-12,3.150859e-12,8.347952e-12,1.058406e-11
2.463338e-01,7.318458e-12,5.072273e-12,3.150945e-12,8.241655e-12,1.061065e-11
2.467768e-01,7.177124e-12,4.984752e-12,3.141024e-12,8.156017e-12,1.064066e-11
2.472199e-01,7.026112e-12,4.882496e-12,3.135044e-12,8.034304e-12,1.066539e-11
2.476629e-01,6.887543e-12,4.806343e-12,3.127019e-12,7.934605e-12,1.069323e-11
2.481060e-01,6.743205e-12,4.726293e-12,3.122518e-12,7.806856e-12,1.070487e-11
2.485490e-01,6.603234e-12,4.661687e-12,3.109868e-12,7.692246e-12,1.073444e-11
2.489921e-01,6.460977e-12,4.601166e-12,3.091547e-12,7.566715e-12,1.074119e-11
2.494351e-01,6.315354e-12,4.553896e-12,3.070158e-12,7.447256e-12,1.075099e-11
2.498782e-01,6.171425e-12,4.507349e-12,3.054701e-12,7.329984e-12,1.073097e-11
2.503212e-01,6.019274e-12,4.478448e-12,3.028488e-12,7.227708e-12,1.071914e-11
2.507643e-01,5.874413e-12,4.440814e-12,3.011342e-12,7.135837e-12,1.071472e-11
2.512073e-01,5.720233e-12,4.424421e-12,2.980955e-12,7.075005e-12,1.071930e-11
2.516503e-01,5.581047e-12,4.397453e-12,2.946164e-12,7.029640e-12,1.073449e-11
2.520934e-01,5.433678e-12,4.386492e-12,2.908680e-12,7.024258e-12,1.072958e-11
2.525364e-01,5.310903e-12,4.376767e-12,2.881903e-12,7.043403e-12,1.075171e-11
2.529795e-01,5.183387e-12,4.373438e-12,2.863844e-12,7.098073e-12,1.076887e-11
2.534225e-01,5.089747e-12,4.387913e-12,2.844072e-12,7.189299e-12,1.083418e-11
2.538656e-01,4.994772e-12,4.403543e-12,2.835932e-12,7.306735e-12,1.087999e-11
2.543086e-01,4.941015e-12,4.442699e-12,2.818200e-12,7.467911e-12,1.094714e-11
