k_s_per_km,kPk_pi_p8_0,kPk_pi_p8_1,kPk_pi_p8_2,kPk_pi_p8_n1,kPk_pi_p8_n2
3.910327e+00,8.950566e-11,1.109093e-10,9.345199e-11,9.537963e-11,2.647447e-11
3.910770e+00,8.720949e-11,1.114333e-10,9.209282e-11,9.260878e-11,2.735587e-11
3.911214e+00,8.499089e-11,1.118743e-10,9.088172e-11,9.251184e-11,2.813964e-11
3.911657e+00,8.285468e-11,1.122461e-10,8.982472e-11,9.229404e-11,2.879364e-11
3.912100e+00,8.080000e-11,1.125298e-10,8.894874e-11,8.967363e-11,2.930335e-11
3.912543e+00,7.882165e-11,1.126760e-10,8.820928e-11,8.690717e-11,2.967562e-11
3.912986e+00,7.691112e-11,1.126178e-10,8.762867e-11,8.678309e-11,2.993931e-11
3.913429e+00,7.505993e-11,1.122914e-10,8.717548e-11,8.769203e-11,3.014054e-11
3.913872e+00,7.326174e-11,1.116599e-10,8.681989e-11,8.647380e-11,3.033552e-11
3.914315e+00,7.151474e-11,1.107276e-10,8.657411e-11,8.399031e-11,3.058114e-11
3.914758e+00,6.982222e-11,1.095490e-10,8.637267e-11,8.358069e-11,3.092302e-11
3.915201e+00,6.819204e-11,1.082250e-10,8.622045e-11,8.514232e-11,3.138554e-11
3.915644e+00,6.663689e-11,1.068863e-10,8.608381e-11,8.528328e-11,3.196697e-11
3.916087e+00,6.517242e-11,1.056734e-10,8.592225e-11,8.325598e-11,3.263891e-11
3.916530e+00,6.381346e-11,1.047119e-10,8.575773e-11,8.221606e-11,3.335015e-11
3.916973e+00,6.257137e-11,1.040885e-10,8.553694e-11,8.364254e-11,3.403690e-11
3.917416e+00,6.145254e-11,1.038412e-10,8.528151e-11,8.477621e-11,3.463521e-11
3.917859e+00,6.045705e-11,1.039598e-10,8.498631e-11,8.350275e-11,3.509329e-11
3.918302e+00,5.957897e-11,1.043970e-10,8.463061e-11,8.199682e-11,3.538150e-11
3.918745e+00,5.880784e-11,1.050890e-10,8.426498e-11,8.279029e-11,3.549672e-11
3.919188e+00,5.813144e-11,1.059816e-10,8.386382e-11,8.433754e-11,3.546074e-11
3.919631e+00,5.754072e-11,1.070520e-10,8.346799e-11,8.386223e-11,3.531408e-11
3.920074e+00,5.703389e-11,1.083184e-10,8.310085e-11,8.228082e-11,3.510518e-11
3.920517e+00,5.661667e-11,1.098378e-10,8.275194e-11,8.246766e-11,3.487944e-11
3.920961e+00,5.630584e-11,1.116858e-10,8.247925e-11,8.408361e-11,3.467077e-11
3.921404e+00,5.612954e-11,1.139246e-10,8.226027e-11,8.421569e-11,3.449617e-11
3.921847e+00,5.612326e-11,1.165709e-10,8.211977e-11,8.260728e-11,3.435794e-11
3.922290e+00,5.632778e-11,1.195702e-10,8.207501e-11,8.210324e-11,3.425182e-11
3.922733e+00,5.678481e-11,1.227877e-10,8.208911e-11,8.354579e-11,3.417589e-11
3.923176e+00,5.753228e-11,1.260250e-10,8.219474e-11,8.422814e-11,3.414000e-11
3.923619e+00,5.859994e-11,1.290561e-10,8.234486e-11,8.264723e-11,3.417336e-11
3.924062e+00,6.000705e-11,1.316776e-10,8.252491e-11,8.113854e-11,3.432409e-11
3.924505e+00,6.176257e-11,1.337559e-10,8.272974e-11,8.177097e-11,3.465145e-11
3.924948e+00,6.386274e-11,1.352562e-10,8.289281e-11,8.274736e-11,3.521264e-11
3.925391e+00,6.629217e-11,1.362498e-10,8.302856e-11,8.154590e-11,3.604663e-11
3.925834e+00,6.902713e-11,1.368877e-10,8.308346e-11,7.921321e-11,3.715871e-11
3.926277e+00,7.203649e-11,1.373469e-10,8.303542e-11,7.842422e-11,3.851104e-11
3.926720e+00,7.528486e-11,1.377706e-10,8.289132e-11,7.890122e-11,4.002336e-11
3.927163e+00,7.873489e-11,1.382179e-10,8.259722e-11,7.809006e-11,4.158529e-11
3.927606e+00,8.234782e-11,1.386371e-10,8.219096e-11,7.558674e-11,4.307758e-11
3.928049e+00,8.608587e-11,1.388769e-10,8.165722e-11,7.358584e-11,4.439865e-11
3.928492e+00,8.991417e-11,1.387329e-10,8.100442e-11,7.296547e-11,4.549178e-11
3.928935e+00,9.380128e-11,1.380148e-10,8.028553e-11,7.201052e-11,4.636424e-11
3.929378e+00,9.772163e-11,1.366132e-10,7.948913e-11,6.963025e-11,4.709222e-11
3.929821e+00,1.016556e-10,1.345465e-10,7.868495e-11,6.712533e-11,4.781034e-11
3.930264e+00,1.055866e-10,1.319732e-10,7.790019e-11,6.567536e-11,4.868407e-11
3.930708e+00,1.095021e-10,1.291646e-10,7.716731e-11,6.434509e-11,4.987239e-11
3.931151e+00,1.133910e-10,1.264433e-10,7.656714e-11,6.199727e-11,5.148600e-11
3.931594e+00,1.172393e-10,1.241036e-10,7.610323e-11,5.937271e-11,5.355212e-11
3.932037e+00,1.210276e-10,1.223432e-10,7.584499e-11,5.766198e-11,5.599496e-11
3.932480e+00,1.247270e-10,1.212215e-10,7.582232e-11,5.638095e-11,5.863704e-11
3.932923e+00,1.282963e-10,1.206543e-10,7.604153e-11,5.435951e-11,6.122462e-11
3.933366e+00,1.316818e-10,1.204481e-10,7.656218e-11,5.188875e-11,6.347166e-11
3.933809e+00,1.348192e-10,1.203589e-10,7.735500e-11,5.020283e-11,6.511599e-11
3.934252e+00,1.376363e-10,1.201601e-10,7.844215e-11,4.938471e-11,6.597613e-11
3.934695e+00,1.400587e-10,1.196981e-10,7.981026e-11,4.837314e-11,6.599342e-11
3.935138e+00,1.420162e-10,1.189208e-10,8.140392e-11,4.684326e-11,6.525246e-11
3.935581e+00,1.434496e-10,1.178775e-10,8.322648e-11,4.566871e-11,6.397298e-11
3.936024e+00,1.443167e-10,1.166854e-10,8.519268e-11,4.544698e-11,6.247227e-11
3.936467e+00,1.445955e-10,1.154853e-10,8.726975e-11,4.571704e-11,6.110750e-11
3.936910e+00,1.442884e-10,1.143944e-10,8.940279e-11,4.588080e-11,6.020682e-11
3.937353e+00,1.434223e-10,1.134723e-10,9.149429e-11,4.604889e-11,6.000454e-11
3.937796e+00,1.420438e-10,1.127105e-10,9.351994e-11,4.667823e-11,6.059640e-11
3.938239e+00,1.402155e-10,1.120422e-10,9.538184e-11,4.792361e-11,6.192264e-11
3.938682e+00,1.380124e-10,1.113646e-10,9.703996e-11,4.956220e-11,6.378353e-11
3.939125e+00,1.355141e-10,1.105706e-10,9.846051e-11,5.125776e-11,6.588464e-11
3.939568e+00,1.328000e-10,1.095782e-10,9.957459e-11,5.287310e-11,6.790193e-11
3.940012e+00,1.299460e-10,1.083455e-10,1.003974e-10,5.467329e-11,6.955244e-11
3.940455e+00,1.270209e-10,1.068742e-10,1.008873e-10,5.698442e-11,7.065337e-11
3.940898e+00,1.240841e-10,1.052027e-10,1.010541e-10,5.954139e-11,7.115952e-11
3.941341e+00,1.211865e-10,1.033871e-10,1.009369e-10,6.171171e-11,7.116758e-11
3.941784e+00,1.183698e-10,1.014867e-10,1.005335e-10,6.356980e-11,7.088558e-11
3.942227e+00,1.156668e-10,9.955099e-11,9.992481e-11,6.592632e-11,7.057919e-11
3.942670e+00,1.131025e-10,9.761149e-11,9.913850e-11,6.885695e-11,7.050300e-11
3.943113e+00,1.106962e-10,9.568481e-11,9.822871e-11,7.126614e-11,7.083460e-11
3.943556e+00,1.084634e-10,9.377566e-11,9.728455e-11,7.271216e-11,7.162685e-11
3.943999e+00,1.064168e-10,9.188334e-11,9.633221e-11,7.445610e-11,7.278754e-11
3.944442e+00,1.045667e-10,9.001049e-11,9.547285e-11,7.742124e-11,7.409588e-11
3.944885e+00,1.029240e-10,8.816623e-11,9.474713e-11,8.029989e-11,7.524790e-11
3.945328e+00,1.015020e-10,8.636831e-11,9.419557e-11,8.150767e-11,7.592124e-11
3.945771e+00,1.003150e-10,8.464063e-11,9.388999e-11,8.205005e-11,7.584738e-11
3.946214e+00,9.937790e-11,8.300983e-11,9.381743e-11,8.407688e-11,7.487116e-11
3.946657e+00,9.870608e-11,8.150367e-11,9.403206e-11,8.712450e-11,7.298539e-11
3.947100e+00,9.831152e-11,8.014702e-11,9.452745e-11,8.861995e-11,7.033448e-11
3.947543e+00,9.819840e-11,7.896080e-11,9.528003e-11,8.821246e-11,6.718423e-11
3.947986e+00,9.836119e-11,7.796235e-11,9.630280e-11,8.850714e-11,6.386537e-11
3.948429e+00,9.878073e-11,7.716397e-11,9.751794e-11,9.063658e-11,6.070584e-11
3.948872e+00,9.942099e-11,7.657593e-11,9.891245e-11,9.225498e-11,5.796610e-11
3.949315e+00,1.002302e-10,7.620895e-11,1.004338e-10,9.160173e-11,5.579243e-11
3.949759e+00,1.011430e-10,7.607312e-11,1.020101e-10,9.059055e-11,5.419939e-11
3.950202e+00,1.020837e-10,7.618171e-11,1.036252e-10,9.141584e-11,5.308321e-11
3.950645e+00,1.029741e-10,7.655221e-11,1.051842e-10,9.266458e-11,5.226245e-11
3.951088e+00,1.037396e-10,7.720206e-11,1.066591e-10,9.193120e-11,5.153634e-11
3.951531e+00,1.043148e-10,7.814920e-11,1.080088e-10,9.026802e-11,5.074376e-11
3.951974e+00,1.046537e-10,7.940827e-11,1.091705e-10,9.033176e-11,4.980818e-11
3.952417e+00,1.047326e-10,8.098390e-11,1.101579e-10,9.145762e-11,4.875996e-11
3.952860e+00,1.045499e-10,8.286843e-11,1.109142e-10,9.072884e-11,4.772798e-11
3.953303e+00,1.041280e-10,8.503780e-11,1.114434e-10,8.838260e-11,4.690233e-11
3.953746e+00,1.035094e-10,8.745013e-11,1.117492e-10,8.768058e-11,4.647950e-11
3.954189e+00,1.027498e-10,9.004959e-11,1.117988e-10,8.906021e-11,4.660275e-11
3.954632e+00,1.019141e-10,9.277161e-11,1.116431e-10,8.904140e-11,4.731315e-11
3.955075e+00,1.010694e-10,9.555031e-11,1.112594e-10,8.630463e-11,4.852461e-11
3.955518e+00,1.002797e-10,9.832712e-11,1.106738e-10,8.429913e-11,5.002760e-11
3.955961e+00,9.959946e-11,1.010568e-10,1.099200e-10,8.537866e-11,5.152454e-11
3.956404e+00,9.907125e-11,1.037067e-10,1.089789e-10,8.655544e-11,5.268996e-11
3.956847e+00,9.872288e-11,1.062533e-10,1.079186e-10,8.457807e-11,5.323910e-11
3.957290e+00,9.856615e-11,1.086744e-10,1.067394e-10,8.166537e-11,5.299064e-11
3.957733e+00,9.859761e-11,1.109398e-10,1.054763e-10,8.175325e-11,5.190946e-11
3.958176e+00,9.879805e-11,1.130034e-10,1.041862e-10,8.367635e-11,5.011905e-11
3.958619e+00,9.913386e-11,1.148020e-10,1.028651e-10,8.324135e-11,4.788021e-11
3.959063e+00,9.955839e-11,1.162627e-10,1.015909e-10,8.058858e-11,4.554014e-11
3.959506e+00,1.000148e-10,1.173163e-10,1.003823e-10,7.989411e-11,4.346274e-11
3.959949e+00,1.004397e-10,1.179143e-10,9.927726e-11,8.197230e-11,4.195666e-11
3.960392e+00,1.007650e-10,1.180481e-10,9.834570e-11,8.288371e-11,4.121552e-11
3.960835e+00,1.009241e-10,1.177576e-10,9.758197e-11,8.097559e-11,4.128298e-11
3.961278e+00,1.008566e-10,1.171292e-10,9.705158e-11,7.980072e-11,4.205051e-11
3.961721e+00,1.005121e-10,1.162834e-10,9.676200e-11,8.171069e-11,4.328729e-11
3.962164e+00,9.985451e-11,1.153540e-10,9.671324e-11,8.355816e-11,4.469401e-11
3.962607e+00,9.886514e-11,1.144642e-10,9.694505e-11,8.223400e-11,4.596877e-11
3.963050e+00,9.754456e-11,1.137054e-10,9.740808e-11,8.022620e-11,4.687051e-11
3.963493e+00,9.590969e-11,1.131259e-10,9.811698e-11,8.124358e-11,4.726542e-11
3.963936e+00,9.399273e-11,1.127344e-10,9.903633e-11,8.358133e-11,4.714762e-11
3.964379e+00,9.183959e-11,1.125151e-10,1.001114e-10,8.301937e-11,4.663054e-11
3.964822e+00,8.950449e-11,1.124469e-10,1.013417e-10,8.022453e-11,4.591390e-11
3.965265e+00,8.704432e-11,1.125226e-10,1.026403e-10,7.961097e-11,4.523355e-11
3.965708e+00,8.451632e-11,1.127606e-10,1.039889e-10,8.164227e-11,4.480619e-11
3.966151e+00,8.197534e-11,1.132062e-10,1.053391e-10,8.209504e-11,4.478316e-11
3.966594e+00,7.947167e-11,1.139185e-10,1.066229e-10,7.950699e-11,4.522168e-11
3.967037e+00,7.705131e-11,1.149551e-10,1.078442e-10,7.768476e-11,4.607913e-11
3.967480e+00,7.475550e-11,1.163515e-10,1.089347e-10,7.897588e-11,4.723053e-11
3.967923e+00,7.262287e-11,1.181069e-10,1.098953e-10,8.025836e-11,4.850143e-11
3.968366e+00,7.069114e-11,1.201802e-10,1.107196e-10,7.861852e-11,4.970976e-11
3.968810e+00,6.899666e-11,1.224928e-10,1.113779e-10,7.652428e-11,5.070467e-11
3.969253e+00,6.757549e-11,1.249441e-10,1.119163e-10,7.735536e-11,5.139284e-11
3.969696e+00,6.646356e-11,1.274277e-10,1.123159e-10,7.933770e-11,5.174998e-11
3.970139e+00,6.569543e-11,1.298442e-10,1.126112e-10,7.870217e-11,5.181352e-11
3.970582e+00,6.530264e-11,1.321099e-10,1.128362e-10,7.643745e-11,5.166186e-11
3.971025e+00,6.531229e-11,1.341616e-10,1.129809e-10,7.658695e-11,5.138767e-11
3.971468e+00,6.574619e-11,1.359562e-10,1.131055e-10,7.902551e-11,5.107076e-11
3.971911e+00,6.661895e-11,1.374702e-10,1.131976e-10,7.950502e-11,5.075994e-11
3.972354e+00,6.793621e-11,1.386928e-10,1.132735e-10,7.701661e-11,5.046865e-11
3.972797e+00,6.969600e-11,1.396264e-10,1.133542e-10,7.559395e-11,5.018254e-11
3.973240e+00,7.188734e-11,1.402827e-10,1.133951e-10,7.733893e-11,4.987626e-11
3.973683e+00,7.448916e-11,1.406785e-10,1.134184e-10,7.876637e-11,4.953509e-11
3.974126e+00,7.747192e-11,1.408356e-10,1.133759e-10,7.678081e-11,4.917319e-11
3.974569e+00,8.079608e-11,1.407758e-10,1.132365e-10,7.391156e-11,4.884188e-11
3.975012e+00,8.441200e-11,1.405172e-10,1.129942e-10,7.387494e-11,4.862627e-11
3.975455e+00,8.826094e-11,1.400799e-10,1.125785e-10,7.530684e-11,4.862802e-11
3.975898e+00,9.227519e-11,1.394892e-10,1.119944e-10,7.437202e-11,4.893916e-11
3.976341e+00,9.637928e-11,1.387819e-10,1.111984e-10,7.139906e-11,4.961506e-11
3.976784e+00,1.004907e-10,1.380169e-10,1.101684e-10,7.005515e-11,5.065182e-11
3.977227e+00,1.045221e-10,1.372766e-10,1.089289e-10,7.090943e-11,5.197564e-11
3.977670e+00,1.083853e-10,1.366590e-10,1.074480e-10,7.075170e-11,5.344809e-11
3.978114e+00,1.119951e-10,1.362648e-10,1.057741e-10,6.847921e-11,5.488735e-11
3.978557e+00,1.152707e-10,1.361752e-10,1.039200e-10,6.692079e-11,5.610195e-11
3.979000e+00,1.181396e-10,1.364329e-10,1.019055e-10,6.759902e-11,5.692891e-11
3.979443e+00,1.205436e-10,1.370266e-10,9.980146e-11,6.801670e-11,5.726875e-11
3.979886e+00,1.224379e-10,1.378905e-10,9.761543e-11,6.625764e-11,5.710844e-11
3.980329e+00,1.237925e-10,1.389165e-10,9.541854e-11,6.449315e-11,5.652706e-11
3.980772e+00,1.245948e-10,1.399775e-10,9.324669e-11,6.504002e-11,5.568270e-11
3.981215e+00,1.248474e-10,1.409565e-10,9.111502e-11,6.606830e-11,5.478066e-11
3.981658e+00,1.245677e-10,1.417660e-10,8.908443e-11,6.474089e-11,5.403206e-11
3.982101e+00,1.237858e-10,1.423594e-10,8.713996e-11,6.226377e-11,5.361101e-11
3.982544e+00,1.225401e-10,1.427255e-10,8.531775e-11,6.182103e-11,5.361803e-11
3.982987e+00,1.208781e-10,1.428714e-10,8.362658e-11,6.295911e-11,5.405865e-11
3.983430e+00,1.188526e-10,1.428036e-10,8.204109e-11,6.233653e-11,5.484250e-11
3.983873e+00,1.165179e-10,1.425157e-10,8.059083e-11,5.955986e-11,5.580171e-11
3.984316e+00,1.139301e-10,1.419839e-10,7.923099e-11,5.786890e-11,5.672449e-11
3.984759e+00,1.111452e-10,1.411812e-10,7.796711e-11,5.852098e-11,5.739823e-11
3.985202e+00,1.082173e-10,1.400985e-10,7.679938e-11,5.875012e-11,5.765227e-11
3.985645e+00,1.051996e-10,1.387646e-10,7.569473e-11,5.676170e-11,5.739029e-11
3.986088e+00,1.021429e-10,1.372576e-10,7.468671e-11,5.487430e-11,5.660665e-11
3.986531e+00,9.909617e-11,1.356982e-10,7.374433e-11,5.538572e-11,5.538526e-11
3.986974e+00,9.610721e-11,1.342274e-10,7.288324e-11,5.662209e-11,5.387979e-11
3.987417e+00,9.322065e-11,1.329703e-10,7.212991e-11,5.609948e-11,5.227964e-11
3.987861e+00,9.047963e-11,1.320036e-10,7.147421e-11,5.500567e-11,5.077188e-11
3.988304e+00,8.792577e-11,1.313353e-10,7.097855e-11,5.601811e-11,4.950373e-11
3.988747e+00,8.559858e-11,1.309018e-10,7.064450e-11,5.846980e-11,4.855548e-11
3.989190e+00,8.353509e-11,1.305867e-10,7.049922e-11,5.953159e-11,4.792937e-11
3.989633e+00,8.177018e-11,1.302575e-10,7.058519e-11,5.925460e-11,4.755349e-11
3.990076e+00,8.033674e-11,1.298050e-10,7.088695e-11,6.044983e-11,4.730058e-11
3.990519e+00,7.926329e-11,1.291706e-10,7.145438e-11,6.363622e-11,4.701803e-11
3.990962e+00,7.857384e-11,1.283562e-10,7.227769e-11,6.604961e-11,4.655915e-11
3.991405e+00,7.828758e-11,1.274150e-10,7.334620e-11,6.644201e-11,4.581261e-11
3.991848e+00,7.841597e-11,1.264249e-10,7.466794e-11,6.717041e-11,4.472287e-11
3.992291e+00,7.895995e-11,1.254590e-10,7.617602e-11,6.998355e-11,4.329707e-11
3.992734e+00,7.990903e-11,1.245571e-10,7.786401e-11,7.301512e-11,4.160029e-11
3.993177e+00,8.124023e-11,1.237157e-10,7.967580e-11,7.414254e-11,3.973945e-11
3.993620e+00,8.291797e-11,1.228938e-10,8.155028e-11,7.460386e-11,3.784105e-11
3.994063e+00,8.489439e-11,1.220297e-10,8.346387e-11,7.660918e-11,3.602781e-11
3.994506e+00,8.710979e-11,1.210665e-10,8.532061e-11,7.945552e-11,3.439840e-11
3.994949e+00,8.949690e-11,1.199719e-10,8.709595e-11,8.099847e-11,3.301535e-11
3.995392e+00,9.198487e-11,1.187479e-10,8.874013e-11,8.154191e-11,3.190270e-11
3.995835e+00,9.450340e-11,1.174248e-10,9.020692e-11,8.311097e-11,3.105088e-11
3.996278e+00,9.698839e-11,1.160466e-10,9.151338e-11,8.565712e-11,3.042849e-11
3.996721e+00,9.938579e-11,1.146549e-10,9.261513e-11,8.718334e-11,2.999838e-11
3.997165e+00,1.016531e-10,1.132706e-10,9.353728e-11,8.745908e-11,2.973013e-11
3.997608e+00,1.037625e-10,1.118867e-10,9.429164e-11,8.847675e-11,2.961057e-11
3.998051e+00,1.057004e-10,1.104730e-10,9.488078e-11,9.080409e-11,2.964784e-11
3.998494e+00,1.074645e-10,1.089852e-10,9.537510e-11,9.246053e-11,2.986707e-11
3.998937e+00,1.090614e-10,1.073829e-10,9.578150e-11,9.239717e-11,3.030398e-11
3.999380e+00,1.105020e-10,1.056435e-10,9.615339e-11,9.239102e-11,3.099326e-11
3.999823e+00,1.117980e-10,1.037704e-10,9.653097e-11,9.399404e-11,3.195722e-11
4.000266e+00,1.129583e-10,1.017956e-10,9.691408e-11,9.589988e-11,3.319848e-11
4.000709e+00,1.139854e-10,9.977403e-11,9.736272e-11,9.624300e-11,3.469612e-11
4.001152e+00,1.148753e-10,9.777301e-11,9.787126e-11,9.572614e-11,3.640710e-11
4.001595e+00,1.156165e-10,9.586256e-11,9.846125e-11,9.630059e-11,3.827190e-11
4.002038e+00,1.161908e-10,9.410369e-11,9.914919e-11,9.794548e-11,4.022444e-11
4.002481e+00,1.165744e-10,9.253921e-11,9.989399e-11,9.899616e-11,4.220130e-11
4.002924e+00,1.167423e-10,9.118946e-11,1.007162e-10,9.902541e-11,4.414921e-11
4.003367e+00,1.166709e-10,9.004916e-11,1.015748e-10,9.926295e-11,4.603190e-11
4.003810e+00,1.163405e-10,8.909190e-11,1.024524e-10,1.003311e-10,4.783068e-11
4.004253e+00,1.157369e-10,8.827488e-11,1.033488e-10,1.014552e-10,4.954173e-11
4.004696e+00,1.148552e-10,8.754442e-11,1.042003e-10,1.020714e-10,5.117088e-11
4.005139e+00,1.137021e-10,8.684502e-11,1.050076e-10,1.026270e-10,5.272668e-11
4.005582e+00,1.122951e-10,8.612241e-11,1.057206e-10,1.034648e-10,5.421523e-11
4.006025e+00,1.106658e-10,8.532890e-11,1.063082e-10,1.042128e-10,5.563520e-11
4.006468e+00,1.088586e-10,8.442742e-11,1.067762e-10,1.046600e-10,5.697565e-11
4.006912e+00,1.069280e-10,8.338923e-11,1.070740e-10,1.051674e-10,5.821751e-11
4.007355e+00,1.049368e-10,8.219477e-11,1.072186e-10,1.058529e-10,5.933655e-11
4.007798e+00,1.029492e-10,8.083482e-11,1.071887e-10,1.062797e-10,6.030784e-11
4.008241e+00,1.010270e-10,7.931314e-11,1.069715e-10,1.062624e-10,6.110984e-11
4.008684e+00,9.922524e-11,7.765345e-11,1.066055e-10,1.061683e-10,6.172719e-11
4.009127e+00,9.758304e-11,7.590249e-11,1.060762e-10,1.061837e-10,6.215292e-11
4.009570e+00,9.611702e-11,7.412957e-11,1.054325e-10,1.060316e-10,6.238796e-11
4.010013e+00,9.482115e-11,7.242203e-11,1.046962e-10,1.055776e-10,6.243949e-11
4.010456e+00,9.366482e-11,7.087144e-11,1.038776e-10,1.049815e-10,6.231919e-11
4.010899e+00,9.259659e-11,6.955562e-11,1.030391e-10,1.041804e-10,6.204127e-11
4.011342e+00,9.154888e-11,6.852225e-11,1.021818e-10,1.029918e-10,6.162123e-11
4.011785e+00,9.044410e-11,6.778025e-11,1.013597e-10,1.017049e-10,6.107546e-11
4.012228e+00,8.920809e-11,6.729855e-11,1.006060e-10,1.006878e-10,6.042219e-11
4.012671e+00,8.777724e-11,6.701791e-11,9.992017e-11,9.950037e-11,5.968192e-11
4.013114e+00,8.610711e-11,6.687497e-11,9.935109e-11,9.746508e-11,5.887561e-11
4.013557e+00,8.418226e-11,6.682278e-11,9.887861e-11,9.502081e-11,5.802498e-11
4.014000e+00,8.201536e-11,6.684800e-11,9.852456e-11,9.319979e-11,5.715025e-11
4.014443e+00,7.964834e-11,6.697702e-11,9.830338e-11,9.176323e-11,5.626528e-11
4.014886e+00,7.715073e-11,6.726243e-11,9.818826e-11,8.943803e-11,5.537504e-11
4.015329e+00,7.461116e-11,6.776157e-11,9.820606e-11,8.621219e-11,5.447200e-11
4.015772e+00,7.212906e-11,6.851147e-11,9.831777e-11,8.355361e-11,5.353538e-11
4.016215e+00,6.980776e-11,6.950890e-11,9.851732e-11,8.182143e-11,5.253260e-11
4.016659e+00,6.774661e-11,7.070381e-11,9.880534e-11,7.950698e-11,5.142328e-11
4.017102e+00,6.603288e-11,7.201161e-11,9.913782e-11,7.600413e-11,5.016621e-11
4.017545e+00,6.473817e-11,7.333873e-11,9.952871e-11,7.296400e-11,4.872745e-11
4.017988e+00,6.391586e-11,7.460973e-11,9.993206e-11,7.140488e-11,4.708802e-11
4.018431e+00,6.360100e-11,7.579081e-11,1.003203e-10,6.965202e-11,4.524896e-11
4.018874e+00,6.381180e-11,7.689869e-11,1.006856e-10,6.625116e-11,4.323473e-11
4.019317e+00,6.454966e-11,7.798993e-11,1.009687e-10,6.290461e-11,4.109132e-11
4.019760e+00,6.580269e-11,7.913895e-11,1.011738e-10,6.174185e-11,3.888108e-11
4.020203e+00,6.754869e-11,8.040964e-11,1.012614e-10,6.134265e-11,3.667549e-11
4.020646e+00,6.975695e-11,8.183037e-11,1.012016e-10,5.889641e-11,3.454467e-11
4.021089e+00,7.239038e-11,8.338320e-11,1.010014e-10,5.523074e-11,3.255012e-11
4.021532e+00,7.540732e-11,8.500998e-11,1.006151e-10,5.371287e-11,3.073774e-11
4.021975e+00,7.876440e-11,8.663086e-11,1.000706e-10,5.441391e-11,2.913522e-11
4.022418e+00,8.241646e-11,8.816631e-11,9.936844e-11,5.372594e-11,2.775362e-11
4.022861e+00,8.631815e-11,8.955650e-11,9.851357e-11,5.051628e-11,2.658971e-11
4.023304e+00,9.042572e-11,9.077121e-11,9.756159e-11,4.819622e-11,2.563156e-11
4.023747e+00,9.469492e-11,9.180585e-11,9.651014e-11,4.886205e-11,2.486455e-11
4.024190e+00,9.908137e-11,9.266848e-11,9.542544e-11,4.964382e-11,2.427511e-11
4.024633e+00,1.035388e-10,9.336584e-11,9.434720e-11,4.774830e-11,2.385175e-11
4.025076e+00,1.080179e-10,9.389257e-11,9.330542e-11,4.536259e-11,2.358419e-11
4.025519e+00,1.124650e-10,9.422899e-11,9.237720e-11,4.572969e-11,2.346190e-11
4.025963e+00,1.168191e-10,9.434912e-11,9.156678e-11,4.738645e-11,2.347038e-11
4.026406e+00,1.210138e-10,9.423232e-11,9.092725e-11,4.687986e-11,2.358867e-11
4.026849e+00,1.249784e-10,9.387466e-11,9.048152e-11,4.507713e-11,2.379152e-11
4.027292e+00,1.286394e-10,9.329277e-11,9.022126e-11,4.563280e-11,2.405350e-11
4.027735e+00,1.319241e-10,9.251927e-11,9.018245e-11,4.828016e-11,2.435476e-11
4.028178e+00,1.347654e-10,9.159376e-11,9.032456e-11,4.914763e-11,2.468803e-11
4.028621e+00,1.371056e-10,9.054950e-11,9.064259e-11,4.777359e-11,2.506467e-11
4.029064e+00,1.389021e-10,8.940543e-11,9.111351e-11,4.815334e-11,2.551816e-11
4.029507e+00,1.401292e-10,8.816664e-11,9.167191e-11,5.158920e-11,2.610166e-11
4.029950e+00,1.407789e-10,8.683180e-11,9.230940e-11,5.405859e-11,2.687956e-11
4.030393e+00,1.408609e-10,8.540449e-11,9.295167e-11,5.315502e-11,2.791590e-11
4.030836e+00,1.404014e-10,8.390176e-11,9.355807e-11,5.247187e-11,2.926012e-11
4.031279e+00,1.394412e-10,8.235896e-11,9.409643e-11,5.540337e-11,3.093349e-11
4.031722e+00,1.380316e-10,8.082637e-11,9.449181e-11,5.907203e-11,3.292053e-11
4.032165e+00,1.362303e-10,7.935648e-11,9.474497e-11,5.921391e-11,3.516674e-11
4.032608e+00,1.340975e-10,7.799257e-11,9.480382e-11,5.762547e-11,3.758666e-11
4.033051e+00,1.316939e-10,7.676025e-11,9.465290e-11,5.906630e-11,4.007900e-11
4.033494e+00,1.290776e-10,7.566603e-11,9.430827e-11,6.296747e-11,4.254625e-11
4.033937e+00,1.263023e-10,7.470649e-11,9.373949e-11,6.448875e-11,4.491673e-11
4.034380e+00,1.234153e-10,7.387836e-11,9.300238e-11,6.304812e-11,4.716138e-11
4.034823e+00,1.204562e-10,7.318897e-11,9.210934e-11,6.331147e-11,4.930234e-11
4.035266e+00,1.174562e-10,7.266036e-11,9.109988e-11,6.695930e-11,5.141113e-11
4.035710e+00,1.144389e-10,7.232448e-11,9.005271e-11,6.979229e-11,5.359325e-11
4.036153e+00,1.114200e-10,7.221351e-11,8.898961e-11,6.922868e-11,5.596475e-11
4.036596e+00,1.084093e-10,7.234341e-11,8.801028e-11,6.887526e-11,5.862312e-11
4.037039e+00,1.054136e-10,7.270276e-11,8.716907e-11,7.209640e-11,6.161834e-11
