k_s_per_km,kPk_pi_p1_n1,kPk_pi_p2_n1,kPk_pi_p7_n1,kPk_pi_p8_n1,kPk_pi_p9_n1
4.543271e+00,2.068353e-17,1.862054e-10,9.952029e-11,8.897977e-11,1.276931e-10
4.543733e+00,2.000932e-17,1.870624e-10,9.936759e-11,8.754345e-11,1.272228e-10
4.544195e+00,2.036073e-17,1.878442e-10,9.549753e-11,8.592136e-11,1.264771e-10
4.544657e+00,2.054790e-17,1.885759e-10,9.163949e-11,8.530006e-11,1.255062e-10
4.545119e+00,2.038556e-17,1.892799e-10,9.126774e-11,8.473038e-11,1.243658e-10
4.545580e+00,2.023401e-17,1.899722e-10,9.438072e-11,8.310995e-11,1.231199e-10
4.546042e+00,2.051785e-17,1.906673e-10,9.771819e-11,8.113049e-11,1.218267e-10
4.546504e+00,2.047328e-17,1.913681e-10,9.804564e-11,7.982746e-11,1.205518e-10
4.546966e+00,2.037457e-17,1.920698e-10,9.533268e-11,7.869905e-11,1.193547e-10
4.547428e+00,2.032912e-17,1.927581e-10,9.262500e-11,7.678323e-11,1.182887e-10
4.547890e+00,2.022070e-17,1.934076e-10,9.287994e-11,7.447877e-11,1.174085e-10
4.548351e+00,2.049055e-17,1.939914e-10,9.531419e-11,7.272683e-11,1.167447e-10
4.548813e+00,2.028611e-17,1.944860e-10,9.655020e-11,7.123662e-11,1.163156e-10
4.549275e+00,2.058569e-17,1.948680e-10,9.412061e-11,6.917340e-11,1.161257e-10
4.549737e+00,2.031499e-17,1.951251e-10,8.918635e-11,6.662474e-11,1.161611e-10
4.550199e+00,2.066668e-17,1.952548e-10,8.562735e-11,6.440644e-11,1.163966e-10
4.550660e+00,2.070587e-17,1.952644e-10,8.636297e-11,6.272094e-11,1.167982e-10
4.551122e+00,2.036643e-17,1.951676e-10,9.050432e-11,6.089520e-11,1.173300e-10
4.551584e+00,2.028466e-17,1.949811e-10,9.406866e-11,5.852362e-11,1.179483e-10
4.552046e+00,2.033175e-17,1.947182e-10,9.363792e-11,5.613504e-11,1.186050e-10
4.552508e+00,2.031456e-17,1.943888e-10,8.943975e-11,5.442494e-11,1.192455e-10
4.552969e+00,2.056958e-17,1.939989e-10,8.499166e-11,5.318700e-11,1.198138e-10
4.553431e+00,2.054510e-17,1.935460e-10,8.362622e-11,5.163297e-11,1.202587e-10
4.553893e+00,2.061431e-17,1.930256e-10,8.546005e-11,4.969639e-11,1.205281e-10
4.554355e+00,2.067668e-17,1.924277e-10,8.751910e-11,4.823973e-11,1.205727e-10
4.554817e+00,2.058751e-17,1.917368e-10,8.691113e-11,4.768307e-11,1.203454e-10
4.555278e+00,1.998563e-17,1.909302e-10,8.376277e-11,4.721722e-11,1.198108e-10
4.555740e+00,2.015273e-17,1.899684e-10,8.094746e-11,4.609209e-11,1.189456e-10
4.556202e+00,2.080215e-17,1.888051e-10,8.100646e-11,4.495869e-11,1.177459e-10
4.556664e+00,2.028193e-17,1.873843e-10,8.330293e-11,4.481448e-11,1.162215e-10
4.557126e+00,2.010092e-17,1.856519e-10,8.445517e-11,4.515985e-11,1.143905e-10
4.557588e+00,2.047249e-17,1.835648e-10,8.173178e-11,4.470112e-11,1.122791e-10
4.558049e+00,2.065504e-17,1.811055e-10,7.609444e-11,4.364820e-11,1.099289e-10
4.558511e+00,2.084447e-17,1.782617e-10,7.175347e-11,4.349533e-11,1.073736e-10
4.558973e+00,2.059962e-17,1.750614e-10,7.239404e-11,4.426260e-11,1.046748e-10
4.559435e+00,2.070070e-17,1.715545e-10,7.716835e-11,4.431425e-11,1.018990e-10
4.559897e+00,2.067174e-17,1.677881e-10,8.184558e-11,4.341013e-11,9.911032e-11
4.560358e+00,2.088173e-17,1.638217e-10,8.267981e-11,4.313641e-11,9.638545e-11
4.560820e+00,2.100642e-17,1.596936e-10,7.968255e-11,4.407081e-11,9.379026e-11
4.561282e+00,2.090286e-17,1.554581e-10,7.624937e-11,4.475912e-11,9.139909e-11
4.561744e+00,2.053951e-17,1.511967e-10,7.573207e-11,4.436831e-11,8.928715e-11
4.562206e+00,2.072502e-17,1.469984e-10,7.825568e-11,4.424031e-11,8.751507e-11
4.562667e+00,2.075050e-17,1.429718e-10,8.091132e-11,4.546392e-11,8.613291e-11
4.563129e+00,2.096505e-17,1.391998e-10,8.095539e-11,4.692118e-11,8.517020e-11
4.563591e+00,2.081827e-17,1.357776e-10,7.865468e-11,4.736739e-11,8.465522e-11
4.564053e+00,2.059599e-17,1.327668e-10,7.700994e-11,4.775373e-11,8.460225e-11
4.564515e+00,2.089854e-17,1.302020e-10,7.857365e-11,4.944881e-11,8.501618e-11
4.564976e+00,2.079182e-17,1.280993e-10,8.263758e-11,5.166669e-11,8.589044e-11
4.565438e+00,2.095202e-17,1.264471e-10,8.575289e-11,5.296746e-11,8.721482e-11
4.565900e+00,2.103451e-17,1.252405e-10,8.505842e-11,5.401329e-11,8.896334e-11
4.566362e+00,2.110075e-17,1.244642e-10,8.132961e-11,5.636228e-11,9.110004e-11
4.566824e+00,2.104143e-17,1.240915e-10,7.855010e-11,5.939982e-11,9.357753e-11
4.567285e+00,2.071253e-17,1.240760e-10,8.030086e-11,6.135166e-11,9.633266e-11
4.567747e+00,2.066050e-17,1.243477e-10,8.638531e-11,6.273732e-11,9.931444e-11
4.568209e+00,2.101284e-17,1.248155e-10,9.293072e-11,6.559367e-11,1.024486e-10
4.568671e+00,2.095048e-17,1.253768e-10,9.592421e-11,6.955150e-11,1.056629e-10
4.569133e+00,2.088990e-17,1.259372e-10,9.485527e-11,7.212691e-11,1.088867e-10
4.569595e+00,2.103306e-17,1.264211e-10,9.305638e-11,7.332951e-11,1.120533e-10
4.570056e+00,2.081663e-17,1.267877e-10,9.414511e-11,7.600212e-11,1.151024e-10
4.570518e+00,2.121422e-17,1.270272e-10,9.819819e-11,8.035710e-11,1.179963e-10
4.570980e+00,2.089292e-17,1.271402e-10,1.021700e-10,8.355172e-11,1.206930e-10
4.571442e+00,2.070211e-17,1.271240e-10,1.031986e-10,8.479704e-11,1.231420e-10
4.571904e+00,2.093853e-17,1.269691e-10,1.016391e-10,8.676982e-11,1.253049e-10
4.572365e+00,2.071444e-17,1.266624e-10,1.006821e-10,9.071028e-11,1.271516e-10
4.572827e+00,2.083263e-17,1.261955e-10,1.030257e-10,9.422794e-11,1.286748e-10
4.573289e+00,2.099812e-17,1.255864e-10,1.079655e-10,9.566794e-11,1.298630e-10
4.573751e+00,2.112082e-17,1.248847e-10,1.118367e-10,9.709056e-11,1.307160e-10
4.574213e+00,2.104176e-17,1.241690e-10,1.115046e-10,1.003760e-10,1.312451e-10
4.574674e+00,2.087580e-17,1.235335e-10,1.075149e-10,1.037787e-10,1.314761e-10
4.575136e+00,2.059936e-17,1.230612e-10,1.037411e-10,1.052899e-10,1.314462e-10
4.575598e+00,2.126432e-17,1.228145e-10,1.039399e-10,1.063642e-10,1.311950e-10
4.576060e+00,2.080000e-17,1.228235e-10,1.083087e-10,1.091052e-10,1.307581e-10
4.576522e+00,2.076342e-17,1.230937e-10,1.134380e-10,1.122055e-10,1.301639e-10
4.576983e+00,2.092612e-17,1.236174e-10,1.156103e-10,1.134334e-10,1.294424e-10
4.577445e+00,2.098697e-17,1.243905e-10,1.142459e-10,1.139692e-10,1.286239e-10
4.577907e+00,2.118278e-17,1.254132e-10,1.121320e-10,1.162030e-10,1.277439e-10
4.578369e+00,2.117407e-17,1.266872e-10,1.124173e-10,1.190527e-10,1.268327e-10
4.578831e+00,2.082262e-17,1.282023e-10,1.153294e-10,1.198392e-10,1.259161e-10
4.579293e+00,2.106249e-17,1.299255e-10,1.179636e-10,1.194825e-10,1.250140e-10
4.579754e+00,2.121703e-17,1.317881e-10,1.173521e-10,1.210009e-10,1.241454e-10
4.580216e+00,2.119741e-17,1.337277e-10,1.137065e-10,1.237407e-10,1.233158e-10
4.580678e+00,2.079561e-17,1.356571e-10,1.106065e-10,1.242699e-10,1.225322e-10
4.581140e+00,2.081144e-17,1.375174e-10,1.112099e-10,1.232191e-10,1.217763e-10
4.581602e+00,2.061503e-17,1.392813e-10,1.148348e-10,1.239408e-10,1.210184e-10
4.582063e+00,2.059182e-17,1.409399e-10,1.175602e-10,1.261942e-10,1.202261e-10
4.582525e+00,2.102635e-17,1.425011e-10,1.159183e-10,1.267744e-10,1.193642e-10
4.582987e+00,2.087163e-17,1.439510e-10,1.101996e-10,1.256041e-10,1.184069e-10
4.583449e+00,2.109821e-17,1.452572e-10,1.042737e-10,1.257988e-10,1.173262e-10
4.583911e+00,2.103620e-17,1.463706e-10,1.020458e-10,1.276846e-10,1.160928e-10
4.584372e+00,2.080604e-17,1.472392e-10,1.039806e-10,1.282312e-10,1.146805e-10
4.584834e+00,2.097413e-17,1.478339e-10,1.069934e-10,1.268998e-10,1.130606e-10
4.585296e+00,2.119264e-17,1.481537e-10,1.075803e-10,1.266804e-10,1.112224e-10
4.585758e+00,2.121277e-17,1.482337e-10,1.051632e-10,1.282850e-10,1.091560e-10
4.586220e+00,2.135705e-17,1.481305e-10,1.023543e-10,1.286242e-10,1.068557e-10
4.586681e+00,2.126613e-17,1.479039e-10,1.020388e-10,1.266735e-10,1.043284e-10
4.587143e+00,2.121518e-17,1.475967e-10,1.043054e-10,1.255241e-10,1.015762e-10
4.587605e+00,2.097180e-17,1.472276e-10,1.063440e-10,1.265110e-10,9.863443e-11
4.588067e+00,2.125472e-17,1.467944e-10,1.053950e-10,1.264170e-10,9.554715e-11
4.588529e+00,2.119043e-17,1.462858e-10,1.017852e-10,1.234054e-10,9.236538e-11
4.588990e+00,2.100921e-17,1.456950e-10,9.888523e-11,1.206313e-10,8.915023e-11
4.589452e+00,2.044587e-17,1.450211e-10,9.983888e-11,1.204000e-10,8.594691e-11
4.589914e+00,2.097772e-17,1.442690e-10,1.043376e-10,1.197197e-10,8.280211e-11
4.590376e+00,2.102435e-17,1.434408e-10,1.085597e-10,1.157674e-10,7.976891e-11
4.590838e+00,2.084572e-17,1.425262e-10,1.086012e-10,1.113200e-10,7.689178e-11
4.591300e+00,2.098175e-17,1.414996e-10,1.041950e-10,1.097402e-10,7.421027e-11
4.591761e+00,2.103252e-17,1.403384e-10,9.938905e-11,1.084336e-10,7.175613e-11
4.592223e+00,2.098003e-17,1.390285e-10,9.835843e-11,1.041681e-10,6.953502e-11
4.592685e+00,2.068540e-17,1.375885e-10,1.016854e-10,9.924280e-11,6.756820e-11
4.593147e+00,2.088618e-17,1.360638e-10,1.062555e-10,9.683945e-11,6.586625e-11
4.593609e+00,2.050482e-17,1.345197e-10,1.085370e-10,9.513377e-11,6.443360e-11
4.594070e+00,2.096957e-17,1.330281e-10,1.079449e-10,9.110930e-11,6.326925e-11
4.594532e+00,2.072038e-17,1.316385e-10,1.070247e-10,8.638114e-11,6.235737e-11
4.594994e+00,2.071151e-17,1.303872e-10,1.084962e-10,8.404716e-11,6.168470e-11
4.595456e+00,2.033342e-17,1.292884e-10,1.121877e-10,8.269438e-11,6.123275e-11
4.595918e+00,2.077749e-17,1.283487e-10,1.150324e-10,7.915203e-11,6.098291e-11
4.596379e+00,2.062876e-17,1.275803e-10,1.141442e-10,7.464658e-11,6.091811e-11
4.596841e+00,2.035011e-17,1.270007e-10,1.098422e-10,7.251373e-11,6.102263e-11
4.597303e+00,2.012406e-17,1.266395e-10,1.055748e-10,7.186107e-11,6.128291e-11
4.597765e+00,2.035231e-17,1.265208e-10,1.046587e-10,6.915059e-11,6.168572e-11
4.598227e+00,2.078488e-17,1.266529e-10,1.069786e-10,6.491686e-11,6.221777e-11
4.598688e+00,2.070808e-17,1.270232e-10,1.089250e-10,6.286179e-11,6.286305e-11
4.599150e+00,2.046427e-17,1.276055e-10,1.067634e-10,6.292478e-11,6.360592e-11
4.599612e+00,2.042674e-17,1.283702e-10,1.001587e-10,6.140561e-11,6.442497e-11
4.600074e+00,2.051045e-17,1.292982e-10,9.259488e-11,5.790198e-11,6.529146e-11
4.600536e+00,2.062830e-17,1.303886e-10,8.820910e-11,5.613084e-11,6.617139e-11
4.600998e+00,2.060674e-17,1.316553e-10,8.806645e-11,5.698305e-11,6.703021e-11
4.601459e+00,2.060798e-17,1.331114e-10,8.948209e-11,5.685088e-11,6.783403e-11
4.601921e+00,2.076342e-17,1.347638e-10,8.898584e-11,5.443247e-11,6.855723e-11
4.602383e+00,2.049035e-17,1.365925e-10,8.590293e-11,5.332359e-11,6.916779e-11
4.602845e+00,2.091763e-17,1.385466e-10,8.324355e-11,5.490997e-11,6.964574e-11
4.603307e+00,2.082030e-17,1.405730e-10,8.395774e-11,5.588280e-11,6.997226e-11
4.603768e+00,2.060869e-17,1.426227e-10,8.774764e-11,5.472522e-11,7.013791e-11
4.604230e+00,2.084410e-17,1.446771e-10,9.121272e-11,5.424336e-11,7.014516e-11
4.604692e+00,2.071829e-17,1.467188e-10,9.110440e-11,5.606160e-11,7.000313e-11
4.605154e+00,2.032910e-17,1.487374e-10,8.763174e-11,5.767447e-11,6.972948e-11
4.605616e+00,2.080855e-17,1.507127e-10,8.439221e-11,5.727877e-11,6.934934e-11
4.606077e+00,2.085476e-17,1.526014e-10,8.496427e-11,5.698664e-11,6.889682e-11
4.606539e+00,2.079129e-17,1.543574e-10,8.945872e-11,5.865942e-11,6.841324e-11
4.607001e+00,2.093502e-17,1.559224e-10,9.430865e-11,6.048842e-11,6.794903e-11
4.607463e+00,2.075251e-17,1.572621e-10,9.555701e-11,6.052979e-11,6.755190e-11
4.607925e+00,2.116343e-17,1.583767e-10,9.248359e-11,6.027661e-11,6.726264e-11
4.608386e+00,2.107674e-17,1.592991e-10,8.813134e-11,6.167339e-11,6.711517e-11
4.608848e+00,2.076913e-17,1.600932e-10,8.623278e-11,6.351191e-11,6.713574e-11
4.609310e+00,2.065623e-17,1.608171e-10,8.778906e-11,6.386793e-11,6.734466e-11
4.609772e+00,2.093457e-17,1.615123e-10,9.034899e-11,6.375860e-11,6.774985e-11
4.610234e+00,2.093574e-17,1.621949e-10,9.077767e-11,6.510633e-11,6.834434e-11
4.610695e+00,2.095686e-17,1.628579e-10,8.860543e-11,6.702891e-11,6.910690e-11
4.611157e+00,2.098042e-17,1.634934e-10,8.652167e-11,6.755439e-11,7.001376e-11
4.611619e+00,2.066496e-17,1.640991e-10,8.755769e-11,6.739754e-11,7.103131e-11
4.612081e+00,2.086878e-17,1.646926e-10,9.172488e-11,6.866156e-11,7.212328e-11
4.612543e+00,2.060474e-17,1.653063e-10,9.562301e-11,7.081416e-11,7.325020e-11
4.613005e+00,2.100019e-17,1.659715e-10,9.553909e-11,7.151060e-11,7.436820e-11
4.613466e+00,2.103730e-17,1.666988e-10,9.140863e-11,7.099316e-11,7.543135e-11
4.613928e+00,2.073946e-17,1.674729e-10,8.727933e-11,7.163830e-11,7.641232e-11
4.614390e+00,2.104890e-17,1.682562e-10,8.722650e-11,7.352878e-11,7.728386e-11
4.614852e+00,2.038081e-17,1.690087e-10,9.168205e-11,7.453899e-11,7.802858e-11
4.615314e+00,2.078640e-17,1.697059e-10,9.713780e-11,7.409754e-11,7.863702e-11
4.615775e+00,2.053795e-17,1.703492e-10,9.948095e-11,7.395333e-11,7.910784e-11
4.616237e+00,2.049127e-17,1.709679e-10,9.772061e-11,7.506102e-11,7.945339e-11
4.616699e+00,2.035499e-17,1.715953e-10,9.458654e-11,7.618466e-11,7.969161e-11
4.617161e+00,2.103456e-17,1.722558e-10,9.363537e-11,7.619951e-11,7.984685e-11
4.617623e+00,2.068278e-17,1.729493e-10,9.577192e-11,7.581536e-11,7.994542e-11
4.618084e+00,2.096154e-17,1.736484e-10,9.861284e-11,7.612367e-11,8.001299e-11
4.618546e+00,2.066891e-17,1.743176e-10,9.923057e-11,7.687597e-11,8.007698e-11
4.619008e+00,2.072064e-17,1.749192e-10,9.728587e-11,7.716326e-11,8.016453e-11
4.619470e+00,2.099211e-17,1.754311e-10,9.550947e-11,7.689912e-11,8.029684e-11
4.619932e+00,2.094562e-17,1.758512e-10,9.688433e-11,7.669798e-11,8.048847e-11
4.620393e+00,2.069579e-17,1.761863e-10,1.013961e-10,7.675865e-11,8.074826e-11
4.620855e+00,2.099852e-17,1.764397e-10,1.057513e-10,7.668116e-11,8.108131e-11
4.621317e+00,2.031348e-17,1.765916e-10,1.063655e-10,7.622023e-11,8.148656e-11
4.621779e+00,2.053954e-17,1.765978e-10,1.029402e-10,7.561420e-11,8.195619e-11
4.622241e+00,2.057182e-17,1.763954e-10,9.898069e-11,7.508942e-11,8.247477e-11
4.622703e+00,2.022580e-17,1.759182e-10,9.865055e-11,7.445169e-11,8.302169e-11
4.623164e+00,2.079300e-17,1.751135e-10,1.028779e-10,7.343447e-11,8.357040e-11
4.623626e+00,2.067722e-17,1.739493e-10,1.084928e-10,7.223968e-11,8.409585e-11
4.624088e+00,2.009636e-17,1.724096e-10,1.110406e-10,7.133222e-11,8.456592e-11
4.624550e+00,2.036716e-17,1.705051e-10,1.092769e-10,7.057791e-11,8.495007e-11
4.625012e+00,2.036946e-17,1.682499e-10,1.059928e-10,6.936926e-11,8.521947e-11
4.625473e+00,2.072279e-17,1.656562e-10,1.047053e-10,6.772190e-11,8.534895e-11
4.625935e+00,2.044842e-17,1.627200e-10,1.061824e-10,6.642245e-11,8.531970e-11
4.626397e+00,2.039772e-17,1.594694e-10,1.079078e-10,6.578594e-11,8.511820e-11
4.626859e+00,2.039347e-17,1.559541e-10,1.069149e-10,6.502121e-11,8.473704e-11
4.627321e+00,2.053228e-17,1.522603e-10,1.030522e-10,6.355227e-11,8.417432e-11
4.627782e+00,2.059898e-17,1.485086e-10,9.931194e-11,6.212905e-11,8.343529e-11
4.628244e+00,2.074136e-17,1.448003e-10,9.885407e-11,6.163691e-11,8.252390e-11
4.628706e+00,2.086372e-17,1.412714e-10,1.017865e-10,6.156512e-11,8.145955e-11
4.629168e+00,2.073510e-17,1.380233e-10,1.047714e-10,6.088184e-11,8.026560e-11
4.629630e+00,2.085309e-17,1.351285e-10,1.041382e-10,5.994575e-11,7.897044e-11
4.630091e+00,2.075486e-17,1.326366e-10,9.945869e-11,5.994674e-11,7.761055e-11
4.630553e+00,2.028545e-17,1.305596e-10,9.404487e-11,6.076991e-11,7.621644e-11
4.631015e+00,2.094787e-17,1.289124e-10,9.198400e-11,6.119888e-11,7.482867e-11
4.631477e+00,2.101918e-17,1.276943e-10,9.434793e-11,6.122106e-11,7.348657e-11
4.631939e+00,2.099118e-17,1.268918e-10,9.831474e-11,6.216961e-11,7.222909e-11
4.632400e+00,2.101741e-17,1.264744e-10,9.995812e-11,6.422961e-11,7.109373e-11
4.632862e+00,2.096431e-17,1.263870e-10,9.797706e-11,6.594184e-11,7.010464e-11
4.633324e+00,2.106822e-17,1.265587e-10,9.467659e-11,6.686231e-11,6.928589e-11
4.633786e+00,2.081166e-17,1.269066e-10,9.340304e-11,6.858367e-11,6.865389e-11
4.634248e+00,2.146457e-17,1.273479e-10,9.496417e-11,7.185090e-11,6.822348e-11
4.634710e+00,2.113565e-17,1.278150e-10,9.669943e-11,7.488892e-11,6.800728e-11
4.635171e+00,2.089939e-17,1.282620e-10,9.512211e-11,7.640715e-11,6.801946e-11
4.635633e+00,2.123572e-17,1.286707e-10,9.016438e-11,7.819435e-11,6.825359e-11
4.636095e+00,2.121476e-17,1.290382e-10,8.523788e-11,8.170574e-11,6.870411e-11
4.636557e+00,2.097532e-17,1.293706e-10,8.392826e-11,8.542284e-11,6.936436e-11
4.637019e+00,2.139738e-17,1.296759e-10,8.641173e-11,8.751730e-11,7.022696e-11
4.637480e+00,2.099579e-17,1.299615e-10,8.911510e-11,8.902716e-11,7.127758e-11
4.637942e+00,2.126376e-17,1.302396e-10,8.801213e-11,9.190118e-11,7.250628e-11
4.638404e+00,2.113974e-17,1.305261e-10,8.233760e-11,9.548407e-11,7.388503e-11
4.638866e+00,2.074518e-17,1.308463e-10,7.532951e-11,9.780381e-11,7.538988e-11
4.639328e+00,2.109402e-17,1.312328e-10,7.117762e-11,9.915845e-11,7.699913e-11
4.639789e+00,2.137214e-17,1.317195e-10,7.120591e-11,1.014395e-10,7.868788e-11
4.640251e+00,2.092697e-17,1.323394e-10,7.292525e-11,1.046062e-10,8.043818e-11
4.640713e+00,2.114998e-17,1.331138e-10,7.270128e-11,1.068557e-10,8.221395e-11
4.641175e+00,2.083065e-17,1.340524e-10,6.935667e-11,1.081320e-10,8.397824e-11
4.641637e+00,2.068506e-17,1.351536e-10,6.515099e-11,1.102492e-10,8.569479e-11
4.642098e+00,2.061408e-17,1.364054e-10,6.325611e-11,1.133481e-10,8.732517e-11
4.642560e+00,2.079155e-17,1.377992e-10,6.433893e-11,1.155083e-10,8.884005e-11
4.643022e+00,2.074819e-17,1.393159e-10,6.580410e-11,1.164131e-10,9.019831e-11
4.643484e+00,2.088197e-17,1.409380e-10,6.444092e-11,1.181939e-10,9.136431e-11
4.643946e+00,2.084792e-17,1.426468e-10,5.993164e-11,1.214146e-10,9.231011e-11
4.644407e+00,2.097300e-17,1.444180e-10,5.559547e-11,1.236442e-10,9.302017e-11
4.644869e+00,2.092810e-17,1.462388e-10,5.538439e-11,1.237785e-10,9.349764e-11
4.645331e+00,2.053409e-17,1.480849e-10,6.007292e-11,1.243124e-10,9.375008e-11
4.645793e+00,2.063329e-17,1.499374e-10,6.613500e-11,1.269779e-10,9.379240e-11
4.646255e+00,2.052209e-17,1.517807e-10,6.880723e-11,1.291606e-10,9.365478e-11
4.646717e+00,2.068372e-17,1.536007e-10,6.697464e-11,1.287297e-10,9.338237e-11
4.647178e+00,2.076790e-17,1.553955e-10,6.377814e-11,1.278604e-10,9.302569e-11
4.647640e+00,2.076776e-17,1.571716e-10,6.349820e-11,1.290070e-10,9.263984e-11
4.648102e+00,2.053332e-17,1.589348e-10,6.760979e-11,1.306073e-10,9.228168e-11
4.648564e+00,2.051491e-17,1.607020e-10,7.369023e-11,1.301260e-10,9.200624e-11
4.649026e+00,2.026149e-17,1.624954e-10,7.810836e-11,1.286682e-10,9.186619e-11
4.649487e+00,2.045385e-17,1.643335e-10,7.965119e-11,1.288162e-10,9.191045e-11
4.649949e+00,2.031576e-17,1.662420e-10,8.050169e-11,1.299545e-10,9.218237e-11
4.650411e+00,2.041388e-17,1.682252e-10,8.370692e-11,1.296567e-10,9.271233e-11
4.650873e+00,2.057733e-17,1.702781e-10,8.979811e-11,1.283157e-10,9.351413e-11
4.651335e+00,2.061128e-17,1.723821e-10,9.601587e-11,1.283139e-10,9.458414e-11
4.651796e+00,2.061296e-17,1.745021e-10,9.899729e-11,1.294511e-10,9.589954e-11
4.652258e+00,2.091004e-17,1.766081e-10,9.828100e-11,1.293459e-10,9.743321e-11
4.652720e+00,2.079245e-17,1.786504e-10,9.702096e-11,1.279764e-10,9.913770e-11
4.653182e+00,2.072056e-17,1.805794e-10,9.916754e-11,1.277336e-10,1.009595e-10
4.653644e+00,2.053880e-17,1.823416e-10,1.056597e-10,1.287735e-10,1.028397e-10
4.654105e+00,2.064194e-17,1.838767e-10,1.133682e-10,1.285350e-10,1.047132e-10
4.654567e+00,2.083396e-17,1.851311e-10,1.179755e-10,1.265097e-10,1.065282e-10
4.655029e+00,2.080906e-17,1.860410e-10,1.178692e-10,1.252743e-10,1.082263e-10
4.655491e+00,2.083238e-17,1.865536e-10,1.156201e-10,1.256530e-10,1.097616e-10
4.655953e+00,2.096260e-17,1.866275e-10,1.154250e-10,1.250225e-10,1.110959e-10
4.656415e+00,2.043454e-17,1.862411e-10,1.190932e-10,1.221836e-10,1.121943e-10
4.656876e+00,2.093506e-17,1.853783e-10,1.244196e-10,1.198033e-10,1.130265e-10
4.657338e+00,2.086506e-17,1.840630e-10,1.276254e-10,1.193116e-10,1.135867e-10
4.657800e+00,2.048306e-17,1.823316e-10,1.276191e-10,1.183013e-10,1.138750e-10
4.658262e+00,2.036746e-17,1.802227e-10,1.268190e-10,1.153749e-10,1.139038e-10
4.658724e+00,2.040580e-17,1.777814e-10,1.284167e-10,1.126839e-10,1.136938e-10
4.659185e+00,2.044068e-17,1.750654e-10,1.328510e-10,1.117551e-10,1.132724e-10
4.659647e+00,2.062695e-17,1.721172e-10,1.371221e-10,1.107263e-10,1.126664e-10
4.660109e+00,2.064242e-17,1.690008e-10,1.375456e-10,1.080638e-10,1.119082e-10
4.660571e+00,2.039243e-17,1.657762e-10,1.334288e-10,1.055000e-10,1.110313e-10
4.661033e+00,2.039475e-17,1.625021e-10,1.278928e-10,1.046338e-10,1.100676e-10
4.661494e+00,2.085795e-17,1.592403e-10,1.250195e-10,1.038007e-10,1.090460e-10
4.661956e+00,2.040511e-17,1.560216e-10,1.260172e-10,1.012162e-10,1.079803e-10
4.662418e+00,2.097381e-17,1.528882e-10,1.281445e-10,9.839665e-11,1.068848e-10
4.662880e+00,2.065248e-17,1.498671e-10,1.273302e-10,9.727825e-11,1.057697e-10
4.663342e+00,2.058473e-17,1.469784e-10,1.220488e-10,9.644496e-11,1.046432e-10
4.663803e+00,2.013424e-17,1.442419e-10,1.146978e-10,9.369932e-11,1.035143e-10
4.664265e+00,2.061103e-17,1.416552e-10,1.091470e-10,9.019793e-11,1.023812e-10
4.664727e+00,2.066276e-17,1.392312e-10,1.071374e-10,8.837579e-11,1.012430e-10
4.665189e+00,2.074526e-17,1.369744e-10,1.068115e-10,8.740987e-11,1.000934e-10
4.665651e+00,2.081000e-17,1.348911e-10,1.049676e-10,8.478036e-11,9.892875e-11
4.666112e+00,2.072450e-17,1.329818e-10,1.006079e-10,8.104590e-11,9.774311e-11
4.666574e+00,2.075966e-17,1.312467e-10,9.611711e-11,7.887625e-11,9.652655e-11
4.667036e+00,2.054248e-17,1.297001e-10,9.490805e-11,7.817878e-11,9.527124e-11
4.667498e+00,2.060601e-17,1.283545e-10,9.769863e-11,7.635304e-11,9.396334e-11
4.667960e+00,2.056522e-17,1.272242e-10,1.011097e-10,7.340079e-11,9.259269e-11
4.668422e+00,2.032578e-17,1.263092e-10,1.008525e-10,7.191285e-11,9.115953e-11
4.668883e+00,2.076249e-17,1.256123e-10,9.605119e-11,7.195219e-11,8.966835e-11
4.669345e+00,2.050838e-17,1.251309e-10,8.993376e-11,7.124331e-11,8.811390e-11
4.669807e+00,2.072745e-17,1.248727e-10,8.689785e-11,6.956415e-11,8.650020e-11
4.670269e+00,2.068954e-17,1.248517e-10,8.842208e-11,6.898889e-11,8.482767e-11
4.670731e+00,2.059340e-17,1.250935e-10,9.185215e-11,6.979322e-11,8.309998e-11
4.671192e+00,2.081091e-17,1.256298e-10,9.307043e-11,6.990599e-11,8.132907e-11
4.671654e+00,2.027493e-17,1.264955e-10,9.039035e-11,6.878894e-11,7.951627e-11
4.672116e+00,2.090115e-17,1.277117e-10,8.593321e-11,6.834667e-11,7.767266e-11
4.672578e+00,2.050839e-17,1.292827e-10,8.331896e-11,6.925007e-11,7.580473e-11
4.673040e+00,2.045415e-17,1.311947e-10,8.403841e-11,6.964670e-11,7.392133e-11
4.673501e+00,2.054928e-17,1.334164e-10,8.614823e-11,6.860108e-11,7.204033e-11
4.673963e+00,2.062340e-17,1.359278e-10,8.654163e-11,6.775746e-11,7.017196e-11
4.674425e+00,2.074763e-17,1.387014e-10,8.435252e-11,6.826392e-11,6.833889e-11
4.674887e+00,2.110827e-17,1.417249e-10,8.208366e-11,6.873302e-11,6.655724e-11
4.675349e+00,2.078449e-17,1.449858e-10,8.314753e-11,6.793179e-11,6.484544e-11
